frame_count,timestamp,start_seconds,drone_latitude,drone_longitude,drone_x_m,drone_y_m,rel_alt_m,heading_deg,heading_source,camera_angle_deg,camera_angle_source,ground_distance_m,ground_x_m,ground_y_m,ground_latitude,ground_longitude
1323,2024-06-19 11:35:53.116,44.106,32.103192,35.208145,411.50857198147077,-182.78660388230816,118.4,113.74014933912122,trajectory,60.0,fixed,68.35827187205172,474.0824153136797,-210.30691390907768,32.102944780848794,35.20880858824796
1324,2024-06-19 11:35:53.149,44.139,32.103192,35.208145,411.50857198147077,-182.78660388230816,118.4,113.74014933912122,trajectory,60.0,fixed,68.35827187205172,474.0824153136797,-210.30691390907768,32.102944780848794,35.20880858824796
1325,2024-06-19 11:35:53.183,44.172,32.103188,35.208155,412.451533878299,-183.23188184511756,118.4,114.2934244275275,trajectory,60.0,fixed,68.35827187205172,474.8914848158302,-211.05463980064803,32.10293806391283,35.20881716833487
1326,2024-06-19 11:35:53.216,44.206,32.103188,35.208155,412.451533878299,-183.23188184511756,118.4,114.2934244275275,trajectory,60.0,fixed,68.35827187205172,474.8914848158302,-211.05463980064803,32.10293806391283,35.20881716833487
1327,2024-06-19 11:35:53.249,44.239,32.103188,35.208155,412.451533878299,-183.23188184511756,118.4,114.2934244275275,trajectory,60.0,fixed,68.35827187205172,474.8914848158302,-211.05463980064803,32.10293806391283,35.20881716833487
1328,2024-06-19 11:35:53.283,44.273,32.103184,35.208166,413.48879196523,-183.67715980863505,118.4,114.29342443103167,trajectory,60.0,fixed,68.35827187205172,475.9287429024387,-211.49991776488926,32.10293406391282,35.20882816833486
1329,2024-06-19 11:35:53.316,44.306,32.103184,35.208166,413.48879196523,-183.67715980863505,118.4,114.29342443103167,trajectory,60.0,fixed,68.35827187205172,475.9287429024387,-211.49991776488926,32.10293406391282,35.20882816833486
1330,2024-06-19 11:35:53.349,44.339,32.103184,35.208166,413.48879196523,-183.67715980863505,118.4,114.29342443103167,trajectory,60.0,fixed,68.35827187205172,475.9287429024387,-211.49991776488926,32.10293406391282,35.20882816833486
1331,2024-06-19 11:35:53.383,44.373,32.103181,35.208176,414.431753862658,-184.0111182809191,118.4,113.74014934043828,trajectory,60.0,fixed,68.35827187205172,476.87170479933474,-211.83387623836722,32.102931063912806,35.20883816833486
1332,2024-06-19 11:35:53.417,44.406,32.103181,35.208176,414.431753862658,-184.0111182809191,118.4,113.74014934043828,trajectory,60.0,fixed,68.35827187205172,476.87170479933474,-211.83387623836722,32.102931063912806,35.20883816833486
1333,2024-06-19 11:35:53.449,44.439,32.103181,35.208176,414.431753862658,-184.0111182809191,118.4,113.74014934043828,trajectory,60.0,fixed,68.35827187205172,476.87170479933474,-211.83387623836722,32.102931063912806,35.20883816833486
1334,2024-06-19 11:35:53.483,44.473,32.103177,35.208186,415.3747157600861,-184.45639624372848,118.4,113.7401493320524,trajectory,60.0,fixed,68.35827187205172,477.8146666987944,-212.2791541966173,32.10292706391285,35.20884816833488
1335,2024-06-19 11:35:53.516,44.506,32.103177,35.208186,415.3747157600861,-184.45639624372848,118.4,113.7401493320524,trajectory,60.0,fixed,68.35827187205172,477.8146666987944,-212.2791541966173,32.10292706391285,35.20884816833488
1336,2024-06-19 11:35:53.549,44.539,32.103177,35.208186,415.3747157600861,-184.45639624372848,118.4,113.7401493320524,trajectory,60.0,fixed,68.35827187205172,477.8146666987944,-212.2791541966173,32.10292706391285,35.20884816833488
1337,2024-06-19 11:35:53.583,44.573,32.103173,35.208196,416.3176776575142,-184.9016742079541,118.4,113.74014934043839,trajectory,60.0,fixed,68.35827187205172,478.8915209902557,-212.42198423351263,32.1029257808488,35.20885958824797
1338,2024-06-19 11:35:53.616,44.606,32.103173,35.208196,416.3176776575142,-184.9016742079541,118.4,113.74014934043839,trajectory,60.0,fixed,68.35827187205172,478.8915209902557,-212.42198423351263,32.1029257808488,35.20885958824797
1339,2024-06-19 11:35:53.649,44.64,32.103173,35.208196,416.3176776575142,-184.9016742079541,118.4,113.74014934043839,trajectory,60.0,fixed,68.35827187205172,478.8915209902557,-212.42198423351263,32.1029257808488,35.20885958824797
1340,2024-06-19 11:35:53.683,44.673,32.103169,35.208207,417.35493574444513,-185.34695217076347,118.4,113.74014933690376,trajectory,60.0,fixed,68.35827187205172,479.8787562024413,-212.9807215240311,32.102920761626315,35.20887005776127
1341,2024-06-19 11:35:53.717,44.706,32.103169,35.208207,417.35493574444513,-185.34695217076347,118.4,113.74014933690376,trajectory,60.0,fixed,68.35827187205172,479.8787562024413,-212.9807215240311,32.102920761626315,35.20887005776127
1342,2024-06-19 11:35:53.749,44.74,32.103169,35.208207,417.35493574444513,-185.34695217076347,118.4,113.74014933690376,trajectory,60.0,fixed,68.35827187205172,479.8787562024413,-212.9807215240311,32.102920761626315,35.20887005776127
1343,2024-06-19 11:35:53.783,44.773,32.103165,35.208217,418.29789764127344,-185.79223013428097,118.4,113.74014934043817,trajectory,60.0,fixed,68.35827187205172,480.8217180992696,-213.4259994875486,32.10291676162632,35.20888005776126
1344,2024-06-19 11:35:53.817,44.806,32.103165,35.208217,418.29789764127344,-185.79223013428097,118.4,113.74014934043817,trajectory,60.0,fixed,68.35827187205172,480.8217180992696,-213.4259994875486,32.10291676162632,35.20888005776126
1345,2024-06-19 11:35:53.849,44.84,32.103165,35.208217,418.29789764127344,-185.79223013428097,118.4,113.74014934043817,trajectory,60.0,fixed,68.35827187205172,480.8217180992696,-213.4259994875486,32.10291676162632,35.20888005776126
1346,2024-06-19 11:35:53.883,44.873,32.103161,35.208227,419.2408595393013,-186.23750809709034,118.4,113.74014933558686,trajectory,60.0,fixed,68.35827187205172,481.8147028715102,-213.75781812385998,32.102913780848795,35.20889058824796
1347,2024-06-19 11:35:53.917,44.906,32.103161,35.208227,419.2408595393013,-186.23750809709034,118.4,113.74014933558686,trajectory,60.0,fixed,68.35827187205172,481.8147028715102,-213.75781812385998,32.102913780848795,35.20889058824796
1348,2024-06-19 11:35:53.950,44.94,32.103161,35.208227,419.2408595393013,-186.23750809709034,118.4,113.74014933558686,trajectory,60.0,fixed,68.35827187205172,481.8147028715102,-213.75781812385998,32.102913780848795,35.20889058824796
1349,2024-06-19 11:35:53.983,44.973,32.103158,35.208237,420.1838214361296,-186.5714665693744,118.4,113.74014933558675,trajectory,60.0,fixed,68.35827187205172,482.6237723739834,-214.39422452418097,32.10290806391283,35.20889916833487
1350,2024-06-19 11:35:54.017,45.007,32.103158,35.208237,420.1838214361296,-186.5714665693744,118.4,113.74014933558675,trajectory,60.0,fixed,68.35827187205172,482.6237723739834,-214.39422452418097,32.10290806391283,35.20889916833487
1351,2024-06-19 11:35:54.050,45.04,32.103158,35.208237,420.1838214361296,-186.5714665693744,118.4,113.74014933558675,trajectory,60.0,fixed,68.35827187205172,482.6237723739834,-214.39422452418097,32.10290806391283,35.20889916833487
1352,2024-06-19 11:35:54.084,45.073,32.103154,35.208247,421.1267833335576,-187.0167445321838,118.4,113.74014933690393,trajectory,60.0,fixed,68.35827187205172,483.5667342707663,-214.83950248843806,32.102904063912824,35.20890916833486
1353,2024-06-19 11:35:54.117,45.107,32.103154,35.208247,421.1267833335576,-187.0167445321838,118.4,113.74014933690393,trajectory,60.0,fixed,68.35827187205172,483.5667342707663,-214.83950248843806,32.102904063912824,35.20890916833486
1354,2024-06-19 11:35:54.150,45.14,32.103154,35.208247,421.1267833335576,-187.0167445321838,118.4,113.74014933690393,trajectory,60.0,fixed,68.35827187205172,483.5667342707663,-214.83950248843806,32.102904063912824,35.20890916833486
1355,2024-06-19 11:35:54.183,45.173,32.10315,35.208257,422.0697452309857,-187.4620224957013,118.4,113.74014933912161,trajectory,60.0,fixed,68.35827187205172,484.64358856351083,-214.9823325217518,32.1029027808488,35.20892058824797
1356,2024-06-19 11:35:54.217,45.207,32.10315,35.208257,422.0697452309857,-187.4620224957013,118.4,113.74014933912161,trajectory,60.0,fixed,68.35827187205172,484.64358856351083,-214.9823325217518,32.1029027808488,35.20892058824797
1357,2024-06-19 11:35:54.250,45.24,32.10315,35.208257,422.0697452309857,-187.4620224957013,118.4,113.74014933912161,trajectory,60.0,fixed,68.35827187205172,484.64358856351083,-214.9823325217518,32.1029027808488,35.20892058824797
1358,2024-06-19 11:35:54.284,45.273,32.103146,35.208268,423.10700331731687,-187.90730045851066,118.4,113.74014933690376,trajectory,60.0,fixed,68.35827187205172,485.680846649842,-215.42761048456123,32.102898780848804,35.20893158824796
1359,2024-06-19 11:35:54.317,45.307,32.103146,35.208268,423.10700331731687,-187.90730045851066,118.4,113.74014933690376,trajectory,60.0,fixed,68.35827187205172,485.680846649842,-215.42761048456123,32.102898780848804,35.20893158824796
1360,2024-06-19 11:35:54.350,45.34,32.103146,35.208268,423.10700331731687,-187.90730045851066,118.4,113.74014933690376,trajectory,60.0,fixed,68.35827187205172,485.680846649842,-215.42761048456123,32.102898780848804,35.20893158824796
1361,2024-06-19 11:35:54.384,45.374,32.103142,35.208278,424.04996521534474,-188.35257842202816,118.4,114.29342442969198,trajectory,60.0,fixed,68.35827187205172,486.489916152876,-216.17533637755847,32.102892063912826,35.20894016833487
1362,2024-06-19 11:35:54.417,45.407,32.103142,35.208278,424.04996521534474,-188.35257842202816,118.4,114.29342442969198,trajectory,60.0,fixed,68.35827187205172,486.489916152876,-216.17533637755847,32.102892063912826,35.20894016833487
1363,2024-06-19 11:35:54.450,45.44,32.103142,35.208278,424.04996521534474,-188.35257842202816,118.4,114.29342442969198,trajectory,60.0,fixed,68.35827187205172,486.489916152876,-216.17533637755847,32.102892063912826,35.20894016833487
1364,2024-06-19 11:35:54.484,45.474,32.103138,35.208288,424.99292711277286,-188.79785638483753,118.4,114.29342442969187,trajectory,60.0,fixed,68.35827187205172,487.4328780494496,-216.6206143422856,32.10288806391281,35.20895016833486
1365,2024-06-19 11:35:54.517,45.507,32.103138,35.208288,424.99292711277286,-188.79785638483753,118.4,114.29342442969187,trajectory,60.0,fixed,68.35827187205172,487.4328780494496,-216.6206143422856,32.10288806391281,35.20895016833486
