frame_count,frame_path,timestamp,start_seconds,drone_latitude,drone_longitude,rel_alt_m,heading_deg,heading_source,camera_angle_deg,camera_angle_source,ground_latitude,ground_longitude
1,data/processed/frames_v24_1fps/frame_000001.jpg,2026-06-09 08:34:33.434,0.0,32.102618,35.209672,0.0,154.79786484295528,trajectory,45.0,fixed,32.102618,35.209672
31,data/processed/frames_v24_1fps/frame_000002.jpg,2026-06-09 08:34:34.435,1.0,32.102618,35.209671,0.0,154.79786484295528,trajectory,45.0,fixed,32.102618,35.209671
61,data/processed/frames_v24_1fps/frame_000003.jpg,2026-06-09 08:34:35.436,2.001,32.102618,35.209671,0.0,154.79786484295528,trajectory,45.0,fixed,32.102618,35.209671
91,data/processed/frames_v24_1fps/frame_000004.jpg,2026-06-09 08:34:36.437,3.002,32.102618,35.209671,0.0,154.79786484295528,trajectory,45.0,fixed,32.102618,35.209671
121,data/processed/frames_v24_1fps/frame_000005.jpg,2026-06-09 08:34:37.438,4.003,32.102619,35.20967,0.0,154.79786484295528,trajectory,45.0,fixed,32.102619,35.20967
151,data/processed/frames_v24_1fps/frame_000006.jpg,2026-06-09 08:34:38.439,5.004,32.102619,35.209668,2.4,154.79786484295528,trajectory,45.0,fixed,32.1025994926628,35.20967883740955
181,data/processed/frames_v24_1fps/frame_000007.jpg,2026-06-09 08:34:39.440,6.005,32.102619,35.209666,4.0,154.79786484295528,trajectory,45.0,fixed,32.10258648777133,35.20968406234924
211,data/processed/frames_v24_1fps/frame_000008.jpg,2026-06-09 08:34:40.441,7.006,32.102619,35.209666,7.9,154.79786484295528,trajectory,45.0,fixed,32.10255478834838,35.209701673139755
241,data/processed/frames_v24_1fps/frame_000009.jpg,2026-06-09 08:34:41.442,8.006,32.102618,35.209666,9.8,154.79786484295528,trajectory,45.0,fixed,32.10253834503977,35.20971025275565
271,data/processed/frames_v24_1fps/frame_000010.jpg,2026-06-09 08:34:42.443,9.007,32.102618,35.209666,11.2,154.79786484295528,trajectory,45.0,fixed,32.10252696575973,35.209716574577875
301,data/processed/frames_v24_1fps/frame_000011.jpg,2026-06-09 08:34:43.444,10.008,32.102619,35.209667,12.9,154.79786484295528,trajectory,45.0,fixed,32.102514148062546,35.209725251076314
331,data/processed/frames_v24_1fps/frame_000012.jpg,2026-06-09 08:34:44.445,11.009,32.10262,35.209667,12.8,154.79786484295528,trajectory,45.0,fixed,32.10251596086827,35.20972479951758
361,data/processed/frames_v24_1fps/frame_000013.jpg,2026-06-09 08:34:45.445,12.01,32.10262,35.209667,12.9,154.79786484295528,trajectory,45.0,fixed,32.10251514806255,35.209725251076314
391,data/processed/frames_v24_1fps/frame_000014.jpg,2026-06-09 08:34:46.447,13.011,32.10262,35.209667,12.9,154.79786484295528,trajectory,45.0,fixed,32.10251514806255,35.209725251076314
421,data/processed/frames_v24_1fps/frame_000015.jpg,2026-06-09 08:34:47.447,14.012,32.10262,35.209667,13.2,154.79786484295528,trajectory,45.0,fixed,32.1025127096454,35.20972660575251
451,data/processed/frames_v24_1fps/frame_000016.jpg,2026-06-09 08:34:48.448,15.013,32.10262,35.209666,18.8,154.79786484295528,trajectory,45.0,fixed,32.10246719252527,35.209750893041445
481,data/processed/frames_v24_1fps/frame_000017.jpg,2026-06-09 08:34:49.449,16.014,32.10262,35.209666,28.1,154.79786484295528,trajectory,45.0,fixed,32.10239160159362,35.209792888003435
511,data/processed/frames_v24_1fps/frame_000018.jpg,2026-06-09 08:34:50.450,17.015,32.102619,35.209666,33.2,154.79786484295528,trajectory,45.0,fixed,32.10234914850206,35.209815917498716
541,data/processed/frames_v24_1fps/frame_000019.jpg,2026-06-09 08:34:51.452,18.016,32.102619,35.209667,33.3,154.79786484295528,trajectory,45.0,fixed,32.10234833569634,35.209817369057454
570,data/processed/frames_v24_1fps/frame_000020.jpg,2026-06-09 08:34:52.419,18.983,32.10262,35.209667,31.5,154.79786484295528,trajectory,45.0,fixed,32.10236396619925,35.20980924100029
600,data/processed/frames_v24_1fps/frame_000021.jpg,2026-06-09 08:34:53.420,19.984,32.10262,35.209667,31.1,154.79786484295528,trajectory,45.0,fixed,32.10236721742211,35.20980743476537
630,data/processed/frames_v24_1fps/frame_000022.jpg,2026-06-09 08:34:54.421,20.985,32.10262,35.209668,31.0,154.79786484295528,trajectory,45.0,fixed,32.10236803022783,35.20980798320664
660,data/processed/frames_v24_1fps/frame_000023.jpg,2026-06-09 08:34:55.421,21.986,32.10262,35.209668,31.0,154.79786484295528,trajectory,45.0,fixed,32.10236803022783,35.20980798320664
690,data/processed/frames_v24_1fps/frame_000024.jpg,2026-06-09 08:34:56.422,22.987,32.10262,35.209668,31.0,154.79786484295528,trajectory,45.0,fixed,32.10236803022783,35.20980798320664
720,data/processed/frames_v24_1fps/frame_000025.jpg,2026-06-09 08:34:57.423,23.988,32.10262,35.209668,31.0,154.79786484295528,trajectory,45.0,fixed,32.10236803022783,35.20980798320664
750,data/processed/frames_v24_1fps/frame_000026.jpg,2026-06-09 08:34:58.424,24.989,32.10262,35.209668,31.0,154.79786484295528,trajectory,45.0,fixed,32.10236803022783,35.20980798320664
780,data/processed/frames_v24_1fps/frame_000027.jpg,2026-06-09 08:34:59.425,25.99,32.102621,35.209667,31.0,154.79786484295528,trajectory,45.0,fixed,32.102369030227834,35.20980698320664
810,data/processed/frames_v24_1fps/frame_000028.jpg,2026-06-09 08:35:00.426,26.991,32.102621,35.209667,31.0,154.79786484295528,trajectory,45.0,fixed,32.102369030227834,35.20980698320664
840,data/processed/frames_v24_1fps/frame_000029.jpg,2026-06-09 08:35:01.427,27.991,32.10262,35.209667,31.0,154.79786484295528,trajectory,45.0,fixed,32.10236803022783,35.20980698320664
870,data/processed/frames_v24_1fps/frame_000030.jpg,2026-06-09 08:35:02.428,28.992,32.10262,35.209667,31.0,154.79786484295528,trajectory,45.0,fixed,32.10236803022783,35.20980698320664
900,data/processed/frames_v24_1fps/frame_000031.jpg,2026-06-09 08:35:03.429,29.993,32.10262,35.209667,31.0,154.79786484295528,trajectory,45.0,fixed,32.10236803022783,35.20980698320664
930,data/processed/frames_v24_1fps/frame_000032.jpg,2026-06-09 08:35:04.430,30.994,32.10262,35.209667,31.0,154.79786484295528,trajectory,45.0,fixed,32.10236803022783,35.20980698320664
960,data/processed/frames_v24_1fps/frame_000033.jpg,2026-06-09 08:35:05.431,31.995,32.10262,35.209667,31.0,154.79786484295528,trajectory,45.0,fixed,32.10236803022783,35.20980698320664
990,data/processed/frames_v24_1fps/frame_000034.jpg,2026-06-09 08:35:06.432,32.996,32.102615,35.20967,31.0,155.55629489427633,trajectory,45.0,fixed,32.10236148270039,35.20980603367291
1020,data/processed/frames_v24_1fps/frame_000035.jpg,2026-06-09 08:35:07.433,33.997,32.102579,35.209689,31.0,155.79701794060782,trajectory,45.0,fixed,32.102325000794906,35.209823775088395
1050,data/processed/frames_v24_1fps/frame_000036.jpg,2026-06-09 08:35:08.434,34.998,32.102517,35.209722,31.0,155.8627354351098,trajectory,45.0,fixed,32.10226287001323,35.209856431079956
1080,data/processed/frames_v24_1fps/frame_000037.jpg,2026-06-09 08:35:09.434,35.999,32.102441,35.209762,31.0,158.9410798249396,trajectory,45.0,fixed,32.10218112139883,35.20988012663691
1110,data/processed/frames_v24_1fps/frame_000038.jpg,2026-06-09 08:35:10.435,37.0,32.102352,35.209797,31.0,172.38177452181014,trajectory,45.0,fixed,32.10207598026794,35.20984058206297
1140,data/processed/frames_v24_1fps/frame_000039.jpg,2026-06-09 08:35:11.436,38.001,32.102251,35.209792,31.0,194.4983951079681,trajectory,45.0,fixed,32.10198139048204,35.209709698147144
1170,data/processed/frames_v24_1fps/frame_000040.jpg,2026-06-09 08:35:12.437,39.002,32.102162,35.209739,31.0,222.67114880581167,trajectory,45.0,fixed,32.10195724757552,35.20951618118511
1200,data/processed/frames_v24_1fps/frame_000041.jpg,2026-06-09 08:35:13.438,40.002,32.102115,35.209644,31.0,255.57943782591144,trajectory,45.0,fixed,32.10204564860755,35.209325614061946
1230,data/processed/frames_v24_1fps/frame_000042.jpg,2026-06-09 08:35:14.439,41.003,32.102118,35.209537,31.0,287.73007338913567,trajectory,45.0,fixed,32.10220280567539,35.209223871352414
1260,data/processed/frames_v24_1fps/frame_000043.jpg,2026-06-09 08:35:15.440,42.004,32.102167,35.209452,30.9,314.3239012233155,trajectory,45.0,fixed,32.10236094856761,35.2092175752096
1290,data/processed/frames_v24_1fps/frame_000044.jpg,2026-06-09 08:35:16.442,43.005,32.102233,35.209398,30.9,326.0644988266258,trajectory,45.0,fixed,32.10246329835929,35.20921506796992
1320,data/processed/frames_v24_1fps/frame_000045.jpg,2026-06-09 08:35:17.442,44.006,32.102308,35.20934,30.9,327.5712566502898,trajectory,45.0,fixed,32.10254229341367,35.209164279939735
1350,data/processed/frames_v24_1fps/frame_000046.jpg,2026-06-09 08:35:18.442,45.007,32.102385,35.209284,30.9,330.3142903452912,trajectory,45.0,fixed,32.10262614852853,35.2091217176569
1380,data/processed/frames_v24_1fps/frame_000047.jpg,2026-06-09 08:35:19.443,46.008,32.102467,35.209233,30.9,332.072579695866,trajectory,45.0,fixed,32.102712252964444,35.2090795288198
1410,data/processed/frames_v24_1fps/frame_000048.jpg,2026-06-09 08:35:20.444,47.009,32.102548,35.209182,31.0,328.0167471741471,trajectory,45.0,fixed,32.102784205639445,35.20900787404785
1440,data/processed/frames_v24_1fps/frame_000049.jpg,2026-06-09 08:35:21.446,48.01,32.102623,35.209118,31.0,320.33874592167274,trajectory,45.0,fixed,32.102837380890804,35.208908180404734
1470,data/processed/frames_v24_1fps/frame_000050.jpg,2026-06-09 08:35:22.446,49.011,32.102689,35.209044,31.0,316.90559269749446,trajectory,45.0,fixed,32.10289235251133,35.2088194017039
1500,data/processed/frames_v24_1fps/frame_000051.jpg,2026-06-09 08:35:23.447,50.012,32.102757,35.20897,31.1,318.35803624033525,trajectory,45.0,fixed,32.10296578097286,35.208750854014305
1530,data/processed/frames_v24_1fps/frame_000052.jpg,2026-06-09 08:35:24.448,51.013,32.10283,35.208896,31.1,319.7321434619764,trajectory,45.0,fixed,32.10304317260745,35.20868282739254
1560,data/processed/frames_v24_1fps/frame_000053.jpg,2026-06-09 08:35:25.449,52.014,32.102905,35.208822,31.2,325.7531124299052,trajectory,45.0,fixed,32.10313668048849,35.20863580279759
1590,data/processed/frames_v24_1fps/frame_000054.jpg,2026-06-09 08:35:26.450,53.014,32.102993,35.208765,31.2,338.49038952792773,trajectory,45.0,fixed,32.10325375496295,35.20864368619371
1620,data/processed/frames_v24_1fps/frame_000055.jpg,2026-06-09 08:35:27.451,54.015,32.103092,35.208735,31.2,346.42720957802794,trajectory,45.0,fixed,32.1033644470228,35.20865735259851
1650,data/processed/frames_v24_1fps/frame_000056.jpg,2026-06-09 08:35:28.452,55.016,32.103193,35.208708,31.3,353.6338968108066,trajectory,45.0,fixed,32.10347243888641,35.208671195854
1679,data/processed/frames_v24_1fps/frame_000057.jpg,2026-06-09 08:35:29.419,55.984,32.103297,35.208708,31.3,2.3433842266537113,trajectory,45.0,fixed,32.10357793754511,35.208721571862085
1709,data/processed/frames_v24_1fps/frame_000058.jpg,2026-06-09 08:35:30.421,56.985,32.1034,35.208718,31.3,6.800498756556351,trajectory,45.0,fixed,32.10367919448715,35.208757304078276
1739,data/processed/frames_v24_1fps/frame_000059.jpg,2026-06-09 08:35:31.421,57.986,32.103503,35.208737,31.4,12.069816424336068,trajectory,45.0,fixed,32.103778835404775,35.2088066283546
1769,data/processed/frames_v24_1fps/frame_000060.jpg,2026-06-09 08:35:32.422,58.987,32.103606,35.20877,31.4,22.43077887760785,trajectory,45.0,fixed,32.10386672984363,35.208897056167466
1799,data/processed/frames_v24_1fps/frame_000061.jpg,2026-06-09 08:35:33.423,59.987,32.1037,35.208833,31.4,29.454796883581253,trajectory,45.0,fixed,32.10394561160737,35.20899674107157
1829,data/processed/frames_v24_1fps/frame_000062.jpg,2026-06-09 08:35:34.424,60.988,32.103801,35.2089,31.4,38.486151449749514,trajectory,45.0,fixed,32.10402179349975,35.20910722518412
1859,data/processed/frames_v24_1fps/frame_000063.jpg,2026-06-09 08:35:35.425,61.989,32.103879,35.209001,31.5,58.674717224330834,trajectory,45.0,fixed,32.104026114644824,35.209286351681754
1889,data/processed/frames_v24_1fps/frame_000064.jpg,2026-06-09 08:35:36.426,62.99,32.103917,35.209125,31.4,71.26180191862886,trajectory,45.0,fixed,32.10400761373105,35.20944033578406
1919,data/processed/frames_v24_1fps/frame_000065.jpg,2026-06-09 08:35:37.427,63.991,32.103954,35.209262,31.4,72.13322426582238,trajectory,45.0,fixed,32.1040405407259,35.20957892617191
1949,data/processed/frames_v24_1fps/frame_000066.jpg,2026-06-09 08:35:38.428,64.992,32.103991,35.209396,31.4,71.61890487158388,trajectory,45.0,fixed,32.10407994712256,35.20971199635643
1979,data/processed/frames_v24_1fps/frame_000067.jpg,2026-06-09 08:35:39.428,65.993,32.10403,35.209532,31.5,65.95991022529427,trajectory,45.0,fixed,32.104145274836696,35.20983707077993
2009,data/processed/frames_v24_1fps/frame_000068.jpg,2026-06-09 08:35:40.429,66.994,32.10409,35.209658,31.5,58.34462343000183,trajectory,45.0,fixed,32.10423850480284,35.20994234640541
2039,data/processed/frames_v24_1fps/frame_000069.jpg,2026-06-09 08:35:41.431,67.995,32.104159,35.209779,31.5,49.78567121677463,trajectory,45.0,fixed,32.104341698764685,35.21003408884125
2069,data/processed/frames_v24_1fps/frame_000070.jpg,2026-06-09 08:35:42.431,68.996,32.104249,35.20988,31.5,44.13166817784145,trajectory,45.0,fixed,32.10445209883365,35.210112599222896
2099,data/processed/frames_v24_1fps/frame_000071.jpg,2026-06-09 08:35:43.432,69.997,32.104338,35.209984,31.5,51.55484081769157,trajectory,45.0,fixed,32.10451394049392,35.21024562579941
