frame_count,frame_path,timestamp,start_seconds,drone_latitude,drone_longitude,rel_alt_m,heading_deg,heading_source,camera_angle_deg,camera_angle_source,ground_latitude,ground_longitude
750,data/processed/frames_v11_1fps/frame_000026.jpg,2024-06-19 11:01:56.188,24.989,32.102539,35.209675,11.4,,trajectory,60.0,fixed,32.10259515660011,35.209653161322194
780,data/processed/frames_v11_1fps/frame_000027.jpg,2024-06-19 11:01:57.189,25.99,32.102538,35.209676,11.4,,trajectory,60.0,fixed,32.10259415660011,35.2096541613222
810,data/processed/frames_v11_1fps/frame_000028.jpg,2024-06-19 11:01:58.190,26.99,32.102538,35.209678,11.4,,trajectory,60.0,fixed,32.10259415660011,35.209656161322194
840,data/processed/frames_v11_1fps/frame_000029.jpg,2024-06-19 11:01:59.191,27.991,32.102537,35.209678,12.7,,trajectory,60.0,fixed,32.102599560422924,35.20965367094666
870,data/processed/frames_v11_1fps/frame_000030.jpg,2024-06-19 11:02:00.192,28.992,32.102535,35.209679,15.6,,trajectory,60.0,fixed,32.10261184587384,35.209649115493534
900,data/processed/frames_v11_1fps/frame_000031.jpg,2024-06-19 11:02:01.197,29.993,32.102534,35.20968,18.6,,trajectory,60.0,fixed,32.10262562392649,35.20964436847305
930,data/processed/frames_v11_1fps/frame_000032.jpg,2024-06-19 11:02:02.193,30.994,32.102534,35.20968,21.6,,trajectory,60.0,fixed,32.10264040197915,35.20963862145258
960,data/processed/frames_v11_1fps/frame_000033.jpg,2024-06-19 11:02:03.194,31.995,32.102533,35.209681,24.6,,trajectory,60.0,fixed,32.10265418003181,35.20963387443211
990,data/processed/frames_v11_1fps/frame_000034.jpg,2024-06-19 11:02:04.195,32.996,32.102532,35.209683,27.6,,trajectory,60.0,fixed,32.102667958084474,35.20963012741163
1020,data/processed/frames_v11_1fps/frame_000035.jpg,2024-06-19 11:02:05.196,33.997,32.102532,35.209684,30.6,,trajectory,60.0,fixed,32.10268273613713,35.20962538039116
1050,data/processed/frames_v11_1fps/frame_000036.jpg,2024-06-19 11:02:06.197,34.998,32.10253,35.209686,33.6,,trajectory,60.0,fixed,32.1026955141898,35.20962163337068
1080,data/processed/frames_v11_1fps/frame_000037.jpg,2024-06-19 11:02:07.197,35.999,32.102528,35.209689,36.6,,trajectory,60.0,fixed,32.102708292242454,35.2096188863502
1110,data/processed/frames_v11_1fps/frame_000038.jpg,2024-06-19 11:02:08.199,36.999,32.102529,35.209693,39.6,,trajectory,60.0,fixed,32.10272407029511,35.20961713932973
1140,data/processed/frames_v11_1fps/frame_000039.jpg,2024-06-19 11:02:09.199,38.0,32.102531,35.209697,42.6,,trajectory,60.0,fixed,32.10274084834777,35.20961539230925
1170,data/processed/frames_v11_1fps/frame_000040.jpg,2024-06-19 11:02:10.200,39.001,32.102534,35.2097,45.5,,trajectory,60.0,fixed,32.10275813379867,35.20961283685613
1200,data/processed/frames_v11_1fps/frame_000041.jpg,2024-06-19 11:02:11.201,40.002,32.102537,35.209702,48.5,,trajectory,60.0,fixed,32.10277591185133,35.20960908983565
1230,data/processed/frames_v11_1fps/frame_000042.jpg,2024-06-19 11:02:12.202,41.003,32.102539,35.209703,51.5,,trajectory,60.0,fixed,32.10279268990399,35.20960434281518
1260,data/processed/frames_v11_1fps/frame_000043.jpg,2024-06-19 11:02:13.203,42.004,32.10254,35.209703,54.6,,trajectory,60.0,fixed,32.102808960558406,35.20959840422736
1290,data/processed/frames_v11_1fps/frame_000044.jpg,2024-06-19 11:02:14.204,43.005,32.102539,35.209702,57.7,,trajectory,60.0,fixed,32.102823231212824,35.209591465639534
1320,data/processed/frames_v11_1fps/frame_000045.jpg,2024-06-19 11:02:15.205,44.006,32.102536,35.209703,60.7,,trajectory,60.0,fixed,32.10283500926548,35.20958671861906
1350,data/processed/frames_v11_1fps/frame_000046.jpg,2024-06-19 11:02:16.206,45.007,32.102537,35.209703,63.7,,trajectory,60.0,fixed,32.10285078731814,35.209580971598584
1380,data/processed/frames_v11_1fps/frame_000047.jpg,2024-06-19 11:02:17.206,46.007,32.10254,35.209705,66.7,,trajectory,60.0,fixed,32.1028685653708,35.209577224578105
1410,data/processed/frames_v11_1fps/frame_000048.jpg,2024-06-19 11:02:18.207,47.008,32.102542,35.209706,69.7,,trajectory,60.0,fixed,32.10288534342346,35.20957247755763
1440,data/processed/frames_v11_1fps/frame_000049.jpg,2024-06-19 11:02:19.208,48.009,32.10254,35.209705,72.6,,trajectory,60.0,fixed,32.102897628874366,35.20956592210451
1470,data/processed/frames_v11_1fps/frame_000050.jpg,2024-06-19 11:02:20.209,49.01,32.10254,35.209704,75.5,,trajectory,60.0,fixed,32.10291191432527,35.20955936665138
1500,data/processed/frames_v11_1fps/frame_000051.jpg,2024-06-19 11:02:21.214,50.011,32.10254,35.209704,78.3,,trajectory,60.0,fixed,32.102925707174414,35.20955400276561
1530,data/processed/frames_v11_1fps/frame_000052.jpg,2024-06-19 11:02:22.212,51.012,32.10254,35.209703,81.1,,trajectory,60.0,fixed,32.10293950002357,35.209547638879826
1560,data/processed/frames_v11_1fps/frame_000053.jpg,2024-06-19 11:02:23.212,52.013,32.10254,35.209703,83.9,,trajectory,60.0,fixed,32.10295329287272,35.20954227499405
1590,data/processed/frames_v11_1fps/frame_000054.jpg,2024-06-19 11:02:24.213,53.014,32.10254,35.209703,86.8,,trajectory,60.0,fixed,32.10296757832362,35.20953671954093
1620,data/processed/frames_v11_1fps/frame_000055.jpg,2024-06-19 11:02:25.214,54.015,32.10254,35.209704,89.8,,trajectory,60.0,fixed,32.10298235637628,35.20953197252045
1650,data/processed/frames_v11_1fps/frame_000056.jpg,2024-06-19 11:02:26.215,55.016,32.10254,35.209704,92.8,,trajectory,60.0,fixed,32.10299713442894,35.20952622549998
1680,data/processed/frames_v11_1fps/frame_000057.jpg,2024-06-19 11:02:27.215,56.016,32.10254,35.209704,95.9,,trajectory,60.0,fixed,32.103012405083355,35.20952028691215
1709,data/processed/frames_v11_1fps/frame_000058.jpg,2024-06-19 11:02:28.184,56.984,32.10254,35.209704,98.9,,trajectory,60.0,fixed,32.103027183136014,35.20951453989168
1739,data/processed/frames_v11_1fps/frame_000059.jpg,2024-06-19 11:02:29.184,57.985,32.10254,35.209704,102.0,,trajectory,60.0,fixed,32.10304245379043,35.20950860130385
1769,data/processed/frames_v11_1fps/frame_000060.jpg,2024-06-19 11:02:30.185,58.986,32.10254,35.209704,105.1,,trajectory,60.0,fixed,32.103057724444845,35.20950266271603
