frame_count,frame_path,timestamp,start_seconds,drone_latitude,drone_longitude,rel_alt_m,heading_deg,heading_source,camera_angle_deg,camera_angle_source,ground_latitude,ground_longitude
1,data/processed/frames_v12_1fps/frame_000001.jpg,2024-06-19 11:15:22.444,0.0,32.103364,35.205134,117.4,10.28827668562559,trajectory,60.0,fixed,32.10396309646103,35.205262377813085
31,data/processed/frames_v12_1fps/frame_000002.jpg,2024-06-19 11:15:23.445,1.0,32.103448,35.205152,117.4,9.337882457294256,trajectory,60.0,fixed,32.104048817813506,35.20526862934028
61,data/processed/frames_v12_1fps/frame_000003.jpg,2024-06-19 11:15:24.446,2.001,32.103534,35.205167,117.4,7.762342979451603,trajectory,60.0,fixed,32.10413730704546,35.20526408389237
91,data/processed/frames_v12_1fps/frame_000004.jpg,2024-06-19 11:15:25.447,3.002,32.103622,35.20518,117.5,7.1328240586669835,trajectory,60.0,fixed,32.10422668881442,35.205269329029406
121,data/processed/frames_v12_1fps/frame_000005.jpg,2024-06-19 11:15:26.448,4.003,32.10371,35.205193,117.5,7.0534917652745435,trajectory,60.0,fixed,32.10431479300787,35.20528134055172
151,data/processed/frames_v12_1fps/frame_000006.jpg,2024-06-19 11:15:27.449,5.004,32.1038,35.205206,117.5,7.281425420471919,trajectory,60.0,fixed,32.10440449052498,35.20529718013502
181,data/processed/frames_v12_1fps/frame_000007.jpg,2024-06-19 11:15:28.450,6.005,32.103889,35.20522,117.5,7.321889622743413,trajectory,60.0,fixed,32.10449343582627,35.205311684086006
211,data/processed/frames_v12_1fps/frame_000008.jpg,2024-06-19 11:15:29.451,7.006,32.103978,35.205233,117.5,7.053491766982859,trajectory,60.0,fixed,32.10458279300787,35.205321340551734
241,data/processed/frames_v12_1fps/frame_000009.jpg,2024-06-19 11:15:30.452,8.007,32.104067,35.205246,117.4,7.053491765025058,trajectory,60.0,fixed,32.10467127829042,35.20533426536827
271,data/processed/frames_v12_1fps/frame_000010.jpg,2024-06-19 11:15:31.453,9.008,32.104156,35.205259,117.4,8.486127360599937,trajectory,60.0,fixed,32.104758220060525,35.20536507285158
301,data/processed/frames_v12_1fps/frame_000011.jpg,2024-06-19 11:15:32.453,10.008,32.104243,35.205277,117.5,14.33948908609591,trajectory,60.0,fixed,32.10483341916969,35.20545517383227
331,data/processed/frames_v12_1fps/frame_000012.jpg,2024-06-19 11:15:33.455,11.009,32.104325,35.20531,117.5,18.981688818912687,trajectory,60.0,fixed,32.10490126714569,35.20554399938639
361,data/processed/frames_v12_1fps/frame_000013.jpg,2024-06-19 11:15:34.455,12.01,32.104408,35.205344,117.5,19.03050031900551,trajectory,60.0,fixed,32.104984098069835,35.205578578854805
391,data/processed/frames_v12_1fps/frame_000014.jpg,2024-06-19 11:15:35.456,13.011,32.104492,35.205378,117.4,19.183412392915443,trajectory,60.0,fixed,32.10506707585575,35.205614191869344
421,data/processed/frames_v12_1fps/frame_000015.jpg,2024-06-19 11:15:36.457,14.012,32.104576,35.205413,117.5,18.666400461112744,trajectory,60.0,fixed,32.10515334917709,35.205643252350356
451,data/processed/frames_v12_1fps/frame_000016.jpg,2024-06-19 11:15:37.458,15.013,32.10466,35.205445,117.4,12.508870311482326,trajectory,60.0,fixed,32.1052544329302,35.20560068481506
481,data/processed/frames_v12_1fps/frame_000017.jpg,2024-06-19 11:15:38.459,16.014,32.104744,35.205457,117.4,4.8419131368672765,trajectory,60.0,fixed,32.10535071349463,35.205517671349476
511,data/processed/frames_v12_1fps/frame_000018.jpg,2024-06-19 11:15:39.460,17.015,32.10483,35.205462,117.4,1.40245750042925,trajectory,60.0,fixed,32.105438703981044,35.20547959260059
541,data/processed/frames_v12_1fps/frame_000019.jpg,2024-06-19 11:15:40.461,18.016,32.104917,35.205462,117.4,0.5515139108689482,trajectory,60.0,fixed,32.10552585817059,35.20546891884285
570,data/processed/frames_v12_1fps/frame_000020.jpg,2024-06-19 11:15:41.428,18.983,32.105006,35.205464,117.5,2.1802828820004834,trajectory,60.0,fixed,32.10561496385301,35.20549136916193
600,data/processed/frames_v12_1fps/frame_000021.jpg,2024-06-19 11:15:42.429,19.984,32.105095,35.20547,117.5,7.718522940792866,trajectory,60.0,fixed,32.105698883709195,35.20556662139346
630,data/processed/frames_v12_1fps/frame_000022.jpg,2024-06-19 11:15:43.430,20.985,32.105181,35.205492,117.4,12.693361870798412,trajectory,60.0,fixed,32.105775005200364,35.205649943579296
660,data/processed/frames_v12_1fps/frame_000023.jpg,2024-06-19 11:15:44.431,21.986,32.105268,35.205516,117.4,13.417073953621923,trajectory,60.0,fixed,32.1058602679055,35.20568278808834
690,data/processed/frames_v12_1fps/frame_000024.jpg,2024-06-19 11:15:45.432,22.987,32.105355,35.205541,117.4,13.343154520622193,trajectory,60.0,fixed,32.10594744968916,35.20570688591295
720,data/processed/frames_v12_1fps/frame_000025.jpg,2024-06-19 11:15:46.433,23.988,32.105443,35.205565,117.4,13.080300753274514,trajectory,60.0,fixed,32.10603608811277,35.20572767559667
750,data/processed/frames_v12_1fps/frame_000026.jpg,2024-06-19 11:15:47.434,24.989,32.10553,35.205589,117.4,12.552917914726493,trajectory,60.0,fixed,32.10612433136905,35.20574522424558
780,data/processed/frames_v12_1fps/frame_000027.jpg,2024-06-19 11:15:48.435,25.989,32.105618,35.205611,117.4,12.220691316934847,trajectory,60.0,fixed,32.106213088717524,35.205763153365275
810,data/processed/frames_v12_1fps/frame_000028.jpg,2024-06-19 11:15:49.435,26.99,32.105706,35.205634,117.4,12.41549951445586,trajectory,60.0,fixed,32.106300647054745,35.205788541042494
840,data/processed/frames_v12_1fps/frame_000029.jpg,2024-06-19 11:15:50.436,27.991,32.105795,35.205657,117.4,12.41549951279228,trajectory,60.0,fixed,32.10638964705475,35.20581154104247
870,data/processed/frames_v12_1fps/frame_000030.jpg,2024-06-19 11:15:51.437,28.992,32.105883,35.20568,117.4,12.415499512792223,trajectory,60.0,fixed,32.106477647054746,35.20583454104247
900,data/processed/frames_v12_1fps/frame_000031.jpg,2024-06-19 11:15:52.438,29.993,32.105972,35.205703,117.4,12.415499512792223,trajectory,60.0,fixed,32.10656664705474,35.20585754104247
930,data/processed/frames_v12_1fps/frame_000032.jpg,2024-06-19 11:15:53.439,30.994,32.10606,35.205726,117.4,12.552917914726493,trajectory,60.0,fixed,32.10665433136905,35.20588222424557
960,data/processed/frames_v12_1fps/frame_000033.jpg,2024-06-19 11:15:54.440,31.995,32.106147,35.205749,117.4,12.816885427101056,trajectory,60.0,fixed,32.10674071537778,35.205908454987174
990,data/processed/frames_v12_1fps/frame_000034.jpg,2024-06-19 11:15:55.441,32.996,32.106235,35.205773,117.4,13.008515507785432,trajectory,60.0,fixed,32.10682826029656,35.205934798262696
1020,data/processed/frames_v12_1fps/frame_000035.jpg,2024-06-19 11:15:56.442,33.997,32.106323,35.205797,117.4,12.746447752681888,trajectory,60.0,fixed,32.1069168809835,35.205955593217176
1050,data/processed/frames_v12_1fps/frame_000036.jpg,2024-06-19 11:15:57.442,34.998,32.106411,35.20582,117.4,12.48383656637668,trajectory,60.0,fixed,32.10700549049427,35.20597537819741
1080,data/processed/frames_v12_1fps/frame_000037.jpg,2024-06-19 11:15:58.444,35.998,32.106499,35.205843,117.4,11.957021515413942,trajectory,60.0,fixed,32.1070946755433,35.20599191888582
1110,data/processed/frames_v12_1fps/frame_000038.jpg,2024-06-19 11:15:59.445,36.999,32.106587,35.205864,117.4,11.428146902183528,trajectory,60.0,fixed,32.10718381457032,35.20600642165883
1140,data/processed/frames_v12_1fps/frame_000039.jpg,2024-06-19 11:16:00.445,38.0,32.106675,35.205885,117.4,11.162961724683782,trajectory,60.0,fixed,32.107272366559464,35.20602415925534
1170,data/processed/frames_v12_1fps/frame_000040.jpg,2024-06-19 11:16:01.446,39.001,32.106763,35.205905,117.4,10.897291258044618,trajectory,60.0,fixed,32.10736090672702,35.206040887892485
1200,data/processed/frames_v12_1fps/frame_000041.jpg,2024-06-19 11:16:02.447,40.002,32.106851,35.205925,117.4,10.837186547915962,trajectory,60.0,fixed,32.10744902715063,35.20606014737867
1230,data/processed/frames_v12_1fps/frame_000042.jpg,2024-06-19 11:16:03.448,41.003,32.10694,35.205945,117.4,10.777733425476583,trajectory,60.0,fixed,32.10753814562131,35.20607941474636
1260,data/processed/frames_v12_1fps/frame_000043.jpg,2024-06-19 11:16:04.449,42.004,32.107029,35.205965,117.4,8.804946878872386,trajectory,60.0,fixed,32.107630710755444,35.20607502710956
1290,data/processed/frames_v12_1fps/frame_000044.jpg,2024-06-19 11:16:05.450,43.005,32.107115,35.205977,117.5,358.13393995766313,trajectory,60.0,fixed,32.10772408184169,35.205953573775325
1320,data/processed/frames_v12_1fps/frame_000045.jpg,2024-06-19 11:16:06.451,44.006,32.107185,35.205959,117.4,329.3684818430937,trajectory,60.0,fixed,32.10770892351509,35.205592762203075
1350,data/processed/frames_v12_1fps/frame_000046.jpg,2024-06-19 11:16:07.452,45.007,32.107218,35.205905,117.4,284.75357684583616,trajectory,60.0,fixed,32.10737306041666,35.20520990158049
1380,data/processed/frames_v12_1fps/frame_000047.jpg,2024-06-19 11:16:08.453,46.007,32.107214,35.205829,117.3,264.3815529176354,trajectory,60.0,fixed,32.107154438778615,35.20511426534329
1410,data/processed/frames_v12_1fps/frame_000048.jpg,2024-06-19 11:16:09.453,47.008,32.107204,35.205737,117.3,262.9164899048884,trajectory,60.0,fixed,32.1071289786001,35.20502429670096
1440,data/processed/frames_v12_1fps/frame_000049.jpg,2024-06-19 11:16:10.454,48.009,32.107194,35.205639,117.4,269.6440135041769,trajectory,60.0,fixed,32.10719021693019,35.20492021674372
1470,data/processed/frames_v12_1fps/frame_000050.jpg,2024-06-19 11:16:11.455,49.01,32.107203,35.205547,117.5,280.8372585015791,trajectory,60.0,fixed,32.107317580356515,35.20484042113493
1500,data/processed/frames_v12_1fps/frame_000051.jpg,2024-06-19 11:16:12.456,50.011,32.107224,35.205454,117.5,277.64055577038175,trajectory,60.0,fixed,32.10730502525504,35.20474097775576
1530,data/processed/frames_v12_1fps/frame_000052.jpg,2024-06-19 11:16:13.457,51.012,32.107223,35.205371,117.5,249.77688656251644,trajectory,60.0,fixed,32.10701234284423,35.204695939568985
1560,data/processed/frames_v12_1fps/frame_000053.jpg,2024-06-19 11:16:14.458,52.013,32.10718,35.205313,117.5,216.2653019593465,trajectory,60.0,fixed,32.10668864486423,35.2048874513556
1590,data/processed/frames_v12_1fps/frame_000054.jpg,2024-06-19 11:16:15.459,53.014,32.107111,35.205274,117.6,202.10400822925723,trajectory,60.0,fixed,32.10654590431725,35.20500306371378
1620,data/processed/frames_v12_1fps/frame_000055.jpg,2024-06-19 11:16:16.460,54.015,32.107034,35.205243,117.6,198.38694556491464,trajectory,60.0,fixed,32.10645521421696,35.20501588152819
1650,data/processed/frames_v12_1fps/frame_000056.jpg,2024-06-19 11:16:17.460,55.016,32.106953,35.205212,117.6,194.28655450360358,trajectory,60.0,fixed,32.10636193903838,35.20503431909742
1680,data/processed/frames_v12_1fps/frame_000057.jpg,2024-06-19 11:16:18.461,56.016,32.106871,35.205194,117.6,183.46254455747487,trajectory,60.0,fixed,32.10626218975579,35.205150513553974
1709,data/processed/frames_v12_1fps/frame_000058.jpg,2024-06-19 11:16:19.429,56.984,32.106785,35.2052,117.5,176.35779600614092,trajectory,60.0,fixed,32.1061768258514,35.205245700947586
1739,data/processed/frames_v12_1fps/frame_000059.jpg,2024-06-19 11:16:20.430,57.985,32.106698,35.205207,117.5,175.8939316399601,trajectory,60.0,fixed,32.10609015919682,35.205258511932485
1769,data/processed/frames_v12_1fps/frame_000060.jpg,2024-06-19 11:16:21.431,58.986,32.106608,35.205215,117.5,174.91855961444253,trajectory,60.0,fixed,32.106000990057474,35.20527871927573
1799,data/processed/frames_v12_1fps/frame_000061.jpg,2024-06-19 11:16:22.432,59.987,32.106517,35.205226,117.6,175.45107211272034,trajectory,60.0,fixed,32.105908997614286,35.20528310519646
1829,data/processed/frames_v12_1fps/frame_000062.jpg,2024-06-19 11:16:23.433,60.988,32.106427,35.205232,117.5,181.37856128154064,trajectory,60.0,fixed,32.10581777136407,35.2052146923683
1859,data/processed/frames_v12_1fps/frame_000063.jpg,2024-06-19 11:16:24.434,61.988,32.106341,35.205221,117.5,186.93925048964988,trajectory,60.0,fixed,32.105736058987006,35.20513408318777
1889,data/processed/frames_v12_1fps/frame_000064.jpg,2024-06-19 11:16:25.435,62.989,32.106253,35.205207,117.5,187.32188962248458,trajectory,60.0,fixed,32.105648564173734,35.205115315914
1919,data/processed/frames_v12_1fps/frame_000065.jpg,2024-06-19 11:16:26.435,63.99,32.106163,35.205194,117.5,187.2414036425314,trajectory,60.0,fixed,32.10555845567095,35.20510331835063
1949,data/processed/frames_v12_1fps/frame_000066.jpg,2024-06-19 11:16:27.436,64.991,32.106073,35.20518,117.5,187.46559504685277,trajectory,60.0,fixed,32.10546876086818,35.205086526543134
1979,data/processed/frames_v12_1fps/frame_000067.jpg,2024-06-19 11:16:28.437,65.992,32.105982,35.205166,117.5,187.42503424850113,trajectory,60.0,fixed,32.105377704966166,35.20507303153327
2009,data/processed/frames_v12_1fps/frame_000068.jpg,2024-06-19 11:16:29.438,66.993,32.105891,35.205152,117.5,189.45653082729945,trajectory,60.0,fixed,32.105289876466536,35.20503380155241
2039,data/processed/frames_v12_1fps/frame_000069.jpg,2024-06-19 11:16:30.439,67.994,32.105804,35.205131,117.5,193.56735077721956,trajectory,60.0,fixed,32.10521160052643,35.204962235033705
