frame_count,timestamp,start_seconds,drone_latitude,drone_longitude,drone_x_m,drone_y_m,rel_alt_m,heading_deg,heading_source,camera_angle_deg,camera_angle_source,ground_distance_m,ground_x_m,ground_y_m,ground_latitude,ground_longitude
12,2026-06-09 08:34:33.802,0.366,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
13,2026-06-09 08:34:33.835,0.4,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
14,2026-06-09 08:34:33.868,0.433,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
15,2026-06-09 08:34:33.902,0.466,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
16,2026-06-09 08:34:33.935,0.5,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
17,2026-06-09 08:34:33.968,0.533,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
18,2026-06-09 08:34:34.002,0.566,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
19,2026-06-09 08:34:34.035,0.6,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
20,2026-06-09 08:34:34.068,0.633,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
21,2026-06-09 08:34:34.102,0.666,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
22,2026-06-09 08:34:34.135,0.7,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
23,2026-06-09 08:34:34.168,0.733,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
24,2026-06-09 08:34:34.202,0.767,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
25,2026-06-09 08:34:34.235,0.8,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
26,2026-06-09 08:34:34.269,0.833,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
27,2026-06-09 08:34:34.302,0.867,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
28,2026-06-09 08:34:34.335,0.9,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
29,2026-06-09 08:34:34.369,0.933,32.102618,35.209672,0.0,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,0.0,0.0,32.102618,35.209672
30,2026-06-09 08:34:34.402,0.967,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
31,2026-06-09 08:34:34.435,1.0,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
32,2026-06-09 08:34:34.469,1.033,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
33,2026-06-09 08:34:34.502,1.067,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
34,2026-06-09 08:34:34.536,1.1,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
35,2026-06-09 08:34:34.569,1.134,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
36,2026-06-09 08:34:34.602,1.167,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
37,2026-06-09 08:34:34.636,1.2,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
38,2026-06-09 08:34:34.669,1.234,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
39,2026-06-09 08:34:34.702,1.267,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
40,2026-06-09 08:34:34.736,1.3,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
41,2026-06-09 08:34:34.769,1.334,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
42,2026-06-09 08:34:34.802,1.367,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
43,2026-06-09 08:34:34.836,1.4,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
44,2026-06-09 08:34:34.869,1.434,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
45,2026-06-09 08:34:34.902,1.467,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
46,2026-06-09 08:34:34.936,1.501,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
47,2026-06-09 08:34:34.969,1.534,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
48,2026-06-09 08:34:35.003,1.567,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
49,2026-06-09 08:34:35.036,1.601,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
50,2026-06-09 08:34:35.069,1.634,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
51,2026-06-09 08:34:35.103,1.667,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
52,2026-06-09 08:34:35.136,1.701,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
53,2026-06-09 08:34:35.169,1.734,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
54,2026-06-09 08:34:35.203,1.767,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
55,2026-06-09 08:34:35.236,1.8010000000000002,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
56,2026-06-09 08:34:35.270,1.834,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
57,2026-06-09 08:34:35.303,1.8679999999999999,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
58,2026-06-09 08:34:35.336,1.901,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
59,2026-06-09 08:34:35.370,1.9340000000000002,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
60,2026-06-09 08:34:35.403,1.968,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
61,2026-06-09 08:34:35.436,2.001,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
62,2026-06-09 08:34:35.470,2.034,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
63,2026-06-09 08:34:35.503,2.068,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
64,2026-06-09 08:34:35.537,2.101,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
65,2026-06-09 08:34:35.570,2.134,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
66,2026-06-09 08:34:35.604,2.168,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
67,2026-06-09 08:34:35.636,2.201,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
68,2026-06-09 08:34:35.670,2.235,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
69,2026-06-09 08:34:35.703,2.268,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
70,2026-06-09 08:34:35.737,2.301,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
71,2026-06-09 08:34:35.770,2.335,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
72,2026-06-09 08:34:35.803,2.368,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
73,2026-06-09 08:34:35.837,2.401,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
74,2026-06-09 08:34:35.870,2.435,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
75,2026-06-09 08:34:35.903,2.468,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
76,2026-06-09 08:34:35.937,2.501,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
77,2026-06-09 08:34:35.970,2.535,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
78,2026-06-09 08:34:36.004,2.568,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
79,2026-06-09 08:34:36.037,2.602,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
80,2026-06-09 08:34:36.070,2.635,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
81,2026-06-09 08:34:36.104,2.668,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
82,2026-06-09 08:34:36.137,2.702,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
83,2026-06-09 08:34:36.170,2.735,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
84,2026-06-09 08:34:36.204,2.768,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
85,2026-06-09 08:34:36.237,2.802,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
86,2026-06-09 08:34:36.270,2.835,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
87,2026-06-09 08:34:36.304,2.868,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
88,2026-06-09 08:34:36.337,2.902,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
89,2026-06-09 08:34:36.370,2.935,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
90,2026-06-09 08:34:36.404,2.969,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
91,2026-06-09 08:34:36.437,3.002,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
92,2026-06-09 08:34:36.471,3.035,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
93,2026-06-09 08:34:36.505,3.069,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
94,2026-06-09 08:34:36.537,3.102,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
95,2026-06-09 08:34:36.571,3.135,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
96,2026-06-09 08:34:36.604,3.169,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
97,2026-06-09 08:34:36.638,3.202,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
98,2026-06-09 08:34:36.671,3.235,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
99,2026-06-09 08:34:36.704,3.269,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
100,2026-06-09 08:34:36.738,3.302,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
101,2026-06-09 08:34:36.771,3.336,32.102618,35.209671,-0.09429847764892962,0.0,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.0,32.102618,35.209671
102,2026-06-09 08:34:36.805,3.3689999999999998,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
103,2026-06-09 08:34:36.838,3.402,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
104,2026-06-09 08:34:36.871,3.436,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
105,2026-06-09 08:34:36.905,3.469,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
106,2026-06-09 08:34:36.938,3.502,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
107,2026-06-09 08:34:36.971,3.536,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
108,2026-06-09 08:34:37.005,3.569,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
109,2026-06-09 08:34:37.038,3.602,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
110,2026-06-09 08:34:37.071,3.636,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
111,2026-06-09 08:34:37.105,3.669,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
112,2026-06-09 08:34:37.138,3.703,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
113,2026-06-09 08:34:37.171,3.7359999999999998,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
114,2026-06-09 08:34:37.205,3.769,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
115,2026-06-09 08:34:37.238,3.803,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
116,2026-06-09 08:34:37.271,3.836,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
117,2026-06-09 08:34:37.305,3.8689999999999998,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
118,2026-06-09 08:34:37.339,3.903,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
119,2026-06-09 08:34:37.372,3.936,32.102619,35.209671,-0.09429847764892962,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.09429847764892962,0.11131949052531576,32.102619,35.209671
120,2026-06-09 08:34:37.405,3.969,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.18859695529785925,0.11131949052531576,32.102619,35.20967
121,2026-06-09 08:34:37.438,4.003,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.18859695529785925,0.11131949052531576,32.102619,35.20967
122,2026-06-09 08:34:37.472,4.036,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.0,154.79786484295528,trajectory,45.0,fixed,0.0,-0.18859695529785925,0.11131949052531576,32.102619,35.20967
123,2026-06-09 08:34:37.505,4.07,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.1,154.79786484295528,trajectory,45.0,fixed,0.10000000000000002,-0.1460156542858119,0.020838372030231825,32.10261818719428,35.209670451558736
124,2026-06-09 08:34:37.538,4.103,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.1,154.79786484295528,trajectory,45.0,fixed,0.10000000000000002,-0.1460156542858119,0.020838372030231825,32.10261818719428,35.209670451558736
125,2026-06-09 08:34:37.572,4.136,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.1,154.79786484295528,trajectory,45.0,fixed,0.10000000000000002,-0.1460156542858119,0.020838372030231825,32.10261818719428,35.209670451558736
126,2026-06-09 08:34:37.605,4.17,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.1,154.79786484295528,trajectory,45.0,fixed,0.10000000000000002,-0.1460156542858119,0.020838372030231825,32.10261818719428,35.209670451558736
127,2026-06-09 08:34:37.638,4.203,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.1,154.79786484295528,trajectory,45.0,fixed,0.10000000000000002,-0.1460156542858119,0.020838372030231825,32.10261818719428,35.209670451558736
128,2026-06-09 08:34:37.672,4.236,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.1,154.79786484295528,trajectory,45.0,fixed,0.10000000000000002,-0.1460156542858119,0.020838372030231825,32.10261818719428,35.209670451558736
129,2026-06-09 08:34:37.705,4.27,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.2,154.79786484295528,trajectory,45.0,fixed,0.20000000000000004,-0.10343435327376455,-0.0696427464648521,32.102617374388565,35.20967090311747
130,2026-06-09 08:34:37.739,4.303,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.2,154.79786484295528,trajectory,45.0,fixed,0.20000000000000004,-0.10343435327376455,-0.0696427464648521,32.102617374388565,35.20967090311747
131,2026-06-09 08:34:37.772,4.336,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.2,154.79786484295528,trajectory,45.0,fixed,0.20000000000000004,-0.10343435327376455,-0.0696427464648521,32.102617374388565,35.20967090311747
132,2026-06-09 08:34:37.805,4.37,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.4,154.79786484295528,trajectory,45.0,fixed,0.4000000000000001,-0.018271751249669843,-0.25060498345501997,32.10261574877713,35.20967180623493
133,2026-06-09 08:34:37.839,4.4030000000000005,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.4,154.79786484295528,trajectory,45.0,fixed,0.4000000000000001,-0.018271751249669843,-0.25060498345501997,32.10261574877713,35.20967180623493
134,2026-06-09 08:34:37.872,4.437,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.4,154.79786484295528,trajectory,45.0,fixed,0.4000000000000001,-0.018271751249669843,-0.25060498345501997,32.10261574877713,35.20967180623493
135,2026-06-09 08:34:37.905,4.47,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.6,154.79786484295528,trajectory,45.0,fixed,0.6000000000000001,0.0668908507744248,-0.4315672204451878,32.1026141231657,35.20967270935239
136,2026-06-09 08:34:37.939,4.503,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.6,154.79786484295528,trajectory,45.0,fixed,0.6000000000000001,0.0668908507744248,-0.4315672204451878,32.1026141231657,35.20967270935239
137,2026-06-09 08:34:37.972,4.537,32.102619,35.20967,-0.18859695529785925,0.11131949052531576,0.6,154.79786484295528,trajectory,45.0,fixed,0.6000000000000001,0.0668908507744248,-0.4315672204451878,32.1026141231657,35.20967270935239
