query_dataset,query_frame_count,query_frame_path,reference_dataset,reference_frame_count,reference_frame_path,similarity,top_k,oracle_top_k_error_m,query_ground_latitude,query_ground_longitude,estimated_ground_latitude,estimated_ground_longitude,position_error_m
v13,301,data/processed/frames_v13_1fps/frame_000011.jpg,v12,4977,data/processed/frames_v12_1fps/frame_000167.jpg,0.5721153020858765,10,14.841601031110132,32.10255941306997,35.20972151808501,32.10227440536679,35.210387635241254,70.37170365536812
v13,331,data/processed/frames_v13_1fps/frame_000012.jpg,v12,4977,data/processed/frames_v12_1fps/frame_000167.jpg,0.6068008542060852,10,52.67209721147963,32.10254191703431,35.209746255957796,32.10227440536679,35.210387635241254,67.41489879647868
v13,361,data/processed/frames_v13_1fps/frame_000013.jpg,v12,4977,data/processed/frames_v12_1fps/frame_000167.jpg,0.632629930973053,10,52.105884847447825,32.10252390005379,35.2097628845533,32.10227440536679,35.210387635241254,65.13157409172767
v13,391,data/processed/frames_v13_1fps/frame_000014.jpg,v12,4977,data/processed/frames_v12_1fps/frame_000167.jpg,0.6393048763275146,10,50.12284329909407,32.1025087730782,35.20977772337129,32.10227440536679,35.210387635241254,63.15462377868252
v13,421,data/processed/frames_v13_1fps/frame_000015.jpg,v12,4977,data/processed/frames_v12_1fps/frame_000167.jpg,0.6617217659950256,10,51.797359856321165,32.102494646102606,35.209792562189264,32.10227440536679,35.210387635241254,61.23662559438452
v13,451,data/processed/frames_v13_1fps/frame_000016.jpg,v12,4977,data/processed/frames_v12_1fps/frame_000167.jpg,0.6854514479637146,10,46.384811434717435,32.10248051912701,35.20980640100725,32.10227440536679,35.210387635241254,59.41828247089337
v13,481,data/processed/frames_v13_1fps/frame_000017.jpg,v12,4977,data/processed/frames_v12_1fps/frame_000167.jpg,0.6877748966217041,10,48.090079099014076,32.102466392151435,35.20982123982523,32.10227440536679,35.210387635241254,57.527476052441486
v13,511,data/processed/frames_v13_1fps/frame_000018.jpg,v12,4977,data/processed/frames_v12_1fps/frame_000167.jpg,0.6931498646736145,10,46.18162696192781,32.10245126517584,35.209836078643214,32.10227440536679,35.210387635241254,55.612545022499134
v13,541,data/processed/frames_v13_1fps/frame_000019.jpg,v12,4977,data/processed/frames_v12_1fps/frame_000167.jpg,0.7030764222145081,10,44.386872117268254,32.10243750909944,35.2098504895006,32.10227440536679,35.210387635241254,53.807917698394135
v13,570,data/processed/frames_v13_1fps/frame_000020.jpg,v12,4977,data/processed/frames_v12_1fps/frame_000167.jpg,0.7169256806373596,10,42.56391988060167,32.10242338212384,35.209865328318585,32.10227440536679,35.210387635241254,51.96983730549419
v13,600,data/processed/frames_v13_1fps/frame_000021.jpg,v12,4977,data/processed/frames_v12_1fps/frame_000167.jpg,0.7170451283454895,10,40.88973679085531,32.102410255148264,35.20987916713658,32.10227440536679,35.210387635241254,50.27610321083167
v13,630,data/processed/frames_v13_1fps/frame_000022.jpg,v12,5816,data/processed/frames_v12_1fps/frame_000195.jpg,0.8118340373039246,10,39.489570262718125,32.102399869971045,35.20989115003336,32.10227440536679,35.21038863524125,48.947047953051765
v13,660,data/processed/frames_v13_1fps/frame_000023.jpg,v12,5816,data/processed/frames_v12_1fps/frame_000195.jpg,0.8870861530303955,10,38.064085452553826,32.10238985569302,35.209903704969534,32.10227440536679,35.21038863524125,47.4998809292615
v13,690,data/processed/frames_v13_1fps/frame_000024.jpg,v12,5816,data/processed/frames_v12_1fps/frame_000195.jpg,0.9012995362281799,10,36.723096429376994,32.102378841414975,35.20991525990572,32.10227440536679,35.21038863524125,46.12766767272549
v13,720,data/processed/frames_v13_1fps/frame_000025.jpg,v12,5816,data/processed/frames_v12_1fps/frame_000195.jpg,0.9388342499732971,10,33.73716397014521,32.10236882713694,35.20992681484191,32.10227440536679,35.21038863524125,44.7994832462851
v13,750,data/processed/frames_v13_1fps/frame_000026.jpg,v12,5816,data/processed/frames_v12_1fps/frame_000195.jpg,0.9378318786621094,10,32.36608726423682,32.10235707106054,35.20993922569929,32.10227440536679,35.21038863524125,43.36625468874604
v13,780,data/processed/frames_v13_1fps/frame_000027.jpg,v12,5816,data/processed/frames_v12_1fps/frame_000195.jpg,0.9429985880851746,10,30.895322689982816,32.102344944084955,35.20995306451728,32.10227440536679,35.21038863524125,41.817523075200576
v13,810,data/processed/frames_v13_1fps/frame_000028.jpg,v12,5816,data/processed/frames_v12_1fps/frame_000195.jpg,0.9568642377853394,10,29.573097635815333,32.10233381710937,35.20996590333527,32.10227440536679,35.21038863524125,40.407900486891336
v13,840,data/processed/frames_v13_1fps/frame_000029.jpg,v12,5816,data/processed/frames_v12_1fps/frame_000195.jpg,0.9578455686569214,10,28.197169073351812,32.10232169013377,35.20997974215325,32.10227440536679,35.21038863524125,38.91563301322327
v13,870,data/processed/frames_v13_1fps/frame_000030.jpg,v12,5816,data/processed/frames_v12_1fps/frame_000195.jpg,0.9634480476379395,10,27.07059640430422,32.10230956315819,35.20999158097124,32.10227440536679,35.21038863524125,37.645617626274955
v13,900,data/processed/frames_v13_1fps/frame_000031.jpg,v12,5816,data/processed/frames_v12_1fps/frame_000195.jpg,0.9660840034484863,10,27.46637436820646,32.10229843618259,35.21000441978922,32.10227440536679,35.21038863524125,36.32956457867247
v13,930,data/processed/frames_v13_1fps/frame_000032.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9718992710113525,10,24.784495056311286,32.10228693830781,35.2100176865678,32.10227440536679,35.210387635241254,34.913492319231246
v13,960,data/processed/frames_v13_1fps/frame_000033.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9751772284507751,10,25.250285416110383,32.10227481133224,35.21003052538578,32.10227440536679,35.210387635241254,33.67495455181432
v13,990,data/processed/frames_v13_1fps/frame_000034.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9782848358154297,10,24.24030798162215,32.102263313457456,35.21004379216437,32.10227440536679,35.210387635241254,32.44738876827171
v13,1020,data/processed/frames_v13_1fps/frame_000035.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9834783673286438,10,22.023678062165477,32.10225218648187,35.21005663098235,32.10227440536679,35.210387635241254,31.31105054028748
v13,1050,data/processed/frames_v13_1fps/frame_000036.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9850868582725525,10,22.537587258688706,32.10224068860709,35.21006989776094,32.10227440536679,35.210387635241254,30.196341357686265
v13,1080,data/processed/frames_v13_1fps/frame_000037.jpg,v12,5816,data/processed/frames_v12_1fps/frame_000195.jpg,0.9851358532905579,10,21.83968401080222,32.10222919073232,35.210083164539526,32.10227440536679,35.21038863524125,29.241863337208585
v13,1110,data/processed/frames_v13_1fps/frame_000038.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9874444007873535,10,21.269871301976252,32.10221769285754,35.2100964313181,32.10227440536679,35.210387635241254,28.176467661825686
v13,1140,data/processed/frames_v13_1fps/frame_000039.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9900608062744141,10,20.850310649671204,32.10220656588195,35.21010927013609,32.10227440536679,35.210387635241254,27.314138969045548
v13,1170,data/processed/frames_v13_1fps/frame_000040.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9914785027503967,10,21.38263379054458,32.10219506800717,35.21012253691467,32.10227440536679,35.210387635241254,26.512626107794368
v13,1200,data/processed/frames_v13_1fps/frame_000041.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9907926917076111,10,20.42612840498405,32.1021835701324,35.210135803693255,32.10227440536679,35.210387635241254,25.810524361054355
v13,1230,data/processed/frames_v13_1fps/frame_000042.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9943575859069824,10,20.443941838051366,32.1021724431568,35.210148642511236,32.10227440536679,35.210387635241254,25.233549746339694
v13,1260,data/processed/frames_v13_1fps/frame_000043.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9940384030342102,10,21.114159521393837,32.10216094528203,35.21016090928981,32.10227440536679,35.210387635241254,24.83195170114201
v13,1290,data/processed/frames_v13_1fps/frame_000044.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9944015145301819,10,21.288243737182782,32.102149818306444,35.21017374810779,32.10227440536679,35.210387635241254,24.47746645834228
v13,1320,data/processed/frames_v13_1fps/frame_000045.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9930365085601807,10,21.600252612081444,32.10213869133086,35.21018658692578,32.10227440536679,35.210387635241254,24.24184204038549
v13,1350,data/processed/frames_v13_1fps/frame_000046.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9922628402709961,10,22.04433049059314,32.102127564355264,35.21019942574376,32.10227440536679,35.210387635241254,24.128560860359922
v13,1380,data/processed/frames_v13_1fps/frame_000047.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9918408393859863,10,22.310225455093537,32.102121259069094,35.21020770107396,32.10227440536679,35.210387635241254,24.052792815211628
v13,1410,data/processed/frames_v13_1fps/frame_000048.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9923286437988281,10,22.530061664428604,32.10211877547234,35.21020841291635,32.10227440536679,35.210387635241254,24.202615137530398
v13,1440,data/processed/frames_v13_1fps/frame_000049.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9919582009315491,10,22.590250451090704,32.10211766277479,35.21020969679815,32.10227440536679,35.210387635241254,24.207358619144294
v13,1470,data/processed/frames_v13_1fps/frame_000050.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9918182492256165,10,22.631023839280463,32.102116920976414,35.210210552719346,32.10227440536679,35.210387635241254,24.211208820455553
v13,1500,data/processed/frames_v13_1fps/frame_000051.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9918065071105957,10,22.612356756962,32.10211655007723,35.21021198067996,32.10227440536679,35.210387635241254,24.148561807037474
v13,1530,data/processed/frames_v13_1fps/frame_000052.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.991990327835083,10,43.617135027609045,32.102679981258,35.210430635205235,32.10227440536679,35.210387635241254,45.33022025667384
v13,1560,data/processed/frames_v13_1fps/frame_000053.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9911302328109741,10,50.35663308339747,32.10273684435093,35.21045608849114,32.10227440536679,35.210387635241254,51.88160204575081
v13,1590,data/processed/frames_v13_1fps/frame_000054.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9920445084571838,10,48.35166877538932,32.10270659077377,35.21049610833215,32.10227440536679,35.210387635241254,49.18602364280893
v13,1620,data/processed/frames_v13_1fps/frame_000055.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9929525852203369,10,113.20045294935186,32.10230228211757,35.20909505965171,32.10227440536679,35.210387635241254,121.92743825885749
v13,1650,data/processed/frames_v13_1fps/frame_000056.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9926044344902039,10,122.51790079847667,32.10229388625028,35.20904531935548,32.10227440536679,35.210387635241254,126.59695192423564
v13,1680,data/processed/frames_v13_1fps/frame_000057.jpg,v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,0.9920393228530884,10,121.60045036844666,32.10225780194755,35.209022871210784,32.10227440536679,35.210387635241254,128.70847450602054
v13,1709,data/processed/frames_v13_1fps/frame_000058.jpg,v12,5906,data/processed/frames_v12_1fps/frame_000198.jpg,0.9902116060256958,10,118.76290364735281,32.102232016448454,35.20903921621028,32.10227460995407,35.210388072626245,127.28348288255921
v13,1739,data/processed/frames_v13_1fps/frame_000059.jpg,v12,5426,data/processed/frames_v12_1fps/frame_000182.jpg,0.9890918135643005,10,113.90898391273748,32.10223101644845,35.20904121621028,32.10227440536679,35.210387635241254,127.05713614104863
v13,1769,data/processed/frames_v13_1fps/frame_000060.jpg,v12,5426,data/processed/frames_v12_1fps/frame_000182.jpg,0.9923076033592224,10,113.91947556192886,32.10223001644845,35.20904121621028,32.10227440536679,35.210387635241254,127.06141660576127
v13,1799,data/processed/frames_v13_1fps/frame_000061.jpg,v12,5426,data/processed/frames_v12_1fps/frame_000182.jpg,0.9924126267433167,10,113.91947556192886,32.10223001644845,35.20904121621028,32.10227440536679,35.210387635241254,127.06141660576127
v13,1829,data/processed/frames_v13_1fps/frame_000062.jpg,v12,5456,data/processed/frames_v12_1fps/frame_000183.jpg,0.9927893280982971,10,114.01335033258604,32.10223001644845,35.209040216210276,32.10227440536679,35.210387635241254,127.15564382538126
v13,1859,data/processed/frames_v13_1fps/frame_000063.jpg,v12,5486,data/processed/frames_v12_1fps/frame_000184.jpg,0.9904683828353882,10,127.0136907066577,32.10223001644845,35.209040216210276,32.10227440536679,35.21038863524125,127.2498711500093
v13,1889,data/processed/frames_v13_1fps/frame_000064.jpg,v12,5486,data/processed/frames_v12_1fps/frame_000184.jpg,0.9919599890708923,10,126.86809988639452,32.10223027143475,35.20904174936344,32.10227440536679,35.21038863524125,127.10430594280062
v13,1919,data/processed/frames_v13_1fps/frame_000065.jpg,v12,5066,data/processed/frames_v12_1fps/frame_000170.jpg,0.9961600303649902,10,126.86809988639452,32.10223027143475,35.20904174936344,32.10227560995408,35.21038607262625,126.86809988639452
v13,1949,data/processed/frames_v13_1fps/frame_000066.jpg,v12,5546,data/processed/frames_v12_1fps/frame_000186.jpg,0.9925342798233032,10,126.86809988639452,32.10223027143475,35.20904174936344,32.10227440536679,35.21038863524125,127.10430594280062
v13,1979,data/processed/frames_v13_1fps/frame_000067.jpg,v12,5096,data/processed/frames_v12_1fps/frame_000171.jpg,0.9947163462638855,10,126.87257715245592,32.10222927143475,35.20904174936344,32.10227560995408,35.21038607262625,126.87257715245592
v13,2009,data/processed/frames_v13_1fps/frame_000068.jpg,v12,5576,data/processed/frames_v12_1fps/frame_000187.jpg,0.9932403564453125,10,126.87257715245592,32.10222927143475,35.20904174936344,32.10227440536679,35.210387635241254,127.01443270095997
v13,2039,data/processed/frames_v13_1fps/frame_000069.jpg,v12,5126,data/processed/frames_v12_1fps/frame_000172.jpg,0.9943293333053589,10,126.87257715245592,32.10222927143475,35.20904174936344,32.1022754053668,35.210387635241254,127.01888484935044
v13,2069,data/processed/frames_v13_1fps/frame_000070.jpg,v12,5636,data/processed/frames_v12_1fps/frame_000189.jpg,0.9914916157722473,10,126.87715193009727,32.10222827143475,35.20904174936344,32.10227440536679,35.210387635241254,127.01888484935044
v13,2099,data/processed/frames_v13_1fps/frame_000071.jpg,v12,5666,data/processed/frames_v12_1fps/frame_000190.jpg,0.9918798208236694,10,126.9713691212109,32.10222827143475,35.20904174936344,32.10227440536679,35.210387635241254,127.01888484935044
v13,2129,data/processed/frames_v13_1fps/frame_000072.jpg,v12,5696,data/processed/frames_v12_1fps/frame_000191.jpg,0.9944333434104919,10,126.8725771524559,32.10222827143475,35.20904274936344,32.10227440536679,35.210387635241254,126.92466351333063
v13,2159,data/processed/frames_v13_1fps/frame_000073.jpg,v12,5726,data/processed/frames_v12_1fps/frame_000192.jpg,0.9946982860565186,10,126.8725771524559,32.10222827143475,35.20904274936344,32.10227460995407,35.21038707262625,126.8725771524559
v13,2189,data/processed/frames_v13_1fps/frame_000074.jpg,v12,5276,data/processed/frames_v12_1fps/frame_000177.jpg,0.9937834739685059,10,126.8725771524559,32.10222827143475,35.20904274936344,32.10227460995407,35.21038707262625,126.8725771524559
v13,2219,data/processed/frames_v13_1fps/frame_000075.jpg,v12,5306,data/processed/frames_v12_1fps/frame_000178.jpg,0.9892943501472473,10,126.87715193006785,32.10222727143475,35.20904274936344,32.10227440536679,35.210387635241254,126.92921643990749
v13,2249,data/processed/frames_v13_1fps/frame_000076.jpg,v12,5246,data/processed/frames_v12_1fps/frame_000176.jpg,0.9927252531051636,10,126.87715193006785,32.10222727143475,35.20904274936344,32.10227460995407,35.210388072626245,126.9713691211815
v13,2279,data/processed/frames_v13_1fps/frame_000077.jpg,v12,5696,data/processed/frames_v12_1fps/frame_000191.jpg,0.9941433072090149,10,126.97603793296014,32.102226271434745,35.20904174936344,32.10227440536679,35.210387635241254,127.02808133870022
v13,2309,data/processed/frames_v13_1fps/frame_000078.jpg,v12,5696,data/processed/frames_v12_1fps/frame_000191.jpg,0.9952847361564636,10,126.97603793296014,32.102226271434745,35.20904174936344,32.10227440536679,35.210387635241254,127.02808133870022
v13,2339,data/processed/frames_v13_1fps/frame_000079.jpg,v12,5246,data/processed/frames_v12_1fps/frame_000176.jpg,0.9618439078330994,10,96.38993712816155,32.102226271434745,35.20904174936344,32.10227460995407,35.210388072626245,127.07025178297634
v13,2369,data/processed/frames_v13_1fps/frame_000080.jpg,v11,10791,data/processed/frames_v11_1fps/frame_000361.jpg,0.9612921476364136,10,42.83737487596169,32.102226271434745,35.20904174936344,32.10136304844497,35.20896165051848,96.38993712816155
v13,2399,data/processed/frames_v13_1fps/frame_000081.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9647673964500427,10,42.77078484583235,32.10222527143475,35.20904174936344,32.102273609954075,35.21038607262625,126.88182420871293
v13,2429,data/processed/frames_v13_1fps/frame_000082.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9761499166488647,10,26.238859278083734,32.10222527143475,35.20904174936344,32.102273609954075,35.21038607262625,126.88182420871293
v13,2459,data/processed/frames_v13_1fps/frame_000083.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9759060740470886,10,26.238859278083734,32.10222527143475,35.20904174936344,32.102273609954075,35.21038607262625,126.88182420871293
v13,2489,data/processed/frames_v13_1fps/frame_000084.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9808347225189209,10,17.56309791616747,32.10222527143475,35.20904074936344,32.102273609954075,35.21038607262625,126.97603793355944
v13,2519,data/processed/frames_v13_1fps/frame_000085.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9838994741439819,10,15.735046293347814,32.10222427143475,35.20904074936344,32.102273609954075,35.21038607262625,126.98080416346562
v13,2549,data/processed/frames_v13_1fps/frame_000086.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9823174476623535,10,17.638423826810662,32.10222427143475,35.20904074936344,32.102273609954075,35.21038607262625,126.98080416346562
v13,2579,data/processed/frames_v13_1fps/frame_000087.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9825636148452759,10,17.638423826810662,32.10222427143475,35.20904074936344,32.102273609954075,35.21038607262625,126.98080416346562
v13,2609,data/processed/frames_v13_1fps/frame_000088.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9822308421134949,10,17.638423826810662,32.10222427143475,35.20904074936344,32.102273609954075,35.21038607262625,126.98080416346562
v13,2639,data/processed/frames_v13_1fps/frame_000089.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9844474792480469,10,17.62082693060934,32.10222401644845,35.209040216210276,32.102273609954075,35.21038607262625,127.03226309780295
v13,2669,data/processed/frames_v13_1fps/frame_000090.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9838263988494873,10,17.71412898932835,32.102223271434745,35.20904074936344,32.102273609954075,35.21038607262625,126.98566780059068
v13,2699,data/processed/frames_v13_1fps/frame_000091.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9805586934089661,10,18.062037823357805,32.10221640766891,35.20903802522683,32.102273609954075,35.21038607262625,127.27823818743734
v13,2729,data/processed/frames_v13_1fps/frame_000092.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.983762264251709,10,21.41135129431461,32.102167700887314,35.20902184391181,32.102273609954075,35.21038607262625,129.1838337937318
v13,2759,data/processed/frames_v13_1fps/frame_000093.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9817326664924622,10,29.05785814476249,32.10212174353633,35.208975108795094,32.102273609954075,35.21038607262625,134.12150176156592
v13,2789,data/processed/frames_v13_1fps/frame_000094.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9772630333900452,10,23.754392221787064,32.102079479409014,35.20890970629287,32.102273609954075,35.21038607262625,140.8864125494502
v13,2818,data/processed/frames_v13_1fps/frame_000095.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9744170904159546,10,14.900015054725793,32.10204600374884,35.20882445110908,32.102273609954075,35.21038607262625,149.4223880065513
v13,2848,data/processed/frames_v13_1fps/frame_000096.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.96930992603302,10,5.497407563125142,32.102030527331564,35.20871939800426,32.102273609954075,35.21038607262625,159.47741675507922
v13,2878,data/processed/frames_v13_1fps/frame_000097.jpg,v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,0.9658500552177429,10,6.609345366070147,32.10201691076832,35.208612506677575,32.102273609954075,35.21038607262625,169.6682827948956
v13,2908,data/processed/frames_v13_1fps/frame_000098.jpg,v11,10971,data/processed/frames_v11_1fps/frame_000367.jpg,0.9687855839729309,10,75.52534253600466,32.1020606069586,35.20848074937896,32.10176774347705,35.207734538862695,77.55192584444757
v13,2938,data/processed/frames_v13_1fps/frame_000099.jpg,v11,11001,data/processed/frames_v11_1fps/frame_000368.jpg,0.9699300527572632,10,60.08644334525138,32.10223405990968,35.20834775584462,32.102008174099204,35.20766903912774,68.7644378665373
v13,2968,data/processed/frames_v13_1fps/frame_000100.jpg,v11,11151,data/processed/frames_v11_1fps/frame_000373.jpg,0.9701970219612122,10,38.00941175086537,32.102433388287274,35.208283970909214,32.102753090005905,35.2081424335024,38.00941175086537
v13,2998,data/processed/frames_v13_1fps/frame_000101.jpg,v11,11151,data/processed/frames_v11_1fps/frame_000373.jpg,0.973195493221283,10,20.398292176699385,32.10253852496724,35.20822570387822,32.102753090005905,35.2081424335024,25.14287838690549
v13,3028,data/processed/frames_v13_1fps/frame_000102.jpg,v11,11151,data/processed/frames_v11_1fps/frame_000373.jpg,0.9709303379058838,10,20.65080626026057,32.10256786214761,35.20813037394188,32.102753090005905,35.2081424335024,20.65080626026057
v13,3058,data/processed/frames_v13_1fps/frame_000103.jpg,v11,11181,data/processed/frames_v11_1fps/frame_000374.jpg,0.973986029624939,10,20.63914223192052,32.102593591602506,35.20803084576834,32.10274904432383,35.20788544347339,22.078444074621252
v13,3088,data/processed/frames_v13_1fps/frame_000104.jpg,v11,11151,data/processed/frames_v11_1fps/frame_000373.jpg,0.9748390316963196,10,14.903746715123122,32.102620697302235,35.207930420442416,32.102753090005905,35.2081424335024,24.837591734409386
v13,3118,data/processed/frames_v13_1fps/frame_000105.jpg,v11,11181,data/processed/frames_v11_1fps/frame_000374.jpg,0.9741295576095581,10,12.469315724321683,32.10264769307797,35.207829137040115,32.10274904432383,35.20788544347339,12.469315724321683
v13,3148,data/processed/frames_v13_1fps/frame_000106.jpg,v11,11001,data/processed/frames_v11_1fps/frame_000368.jpg,0.9737030863761902,10,16.467674153896866,32.10268067444617,35.20773058022045,32.102008174099204,35.20766903912774,75.08698870831768
v13,3178,data/processed/frames_v13_1fps/frame_000107.jpg,v11,11181,data/processed/frames_v11_1fps/frame_000374.jpg,0.9726380705833435,10,24.125927460362234,32.102713663894335,35.207633029323596,32.10274904432383,35.20788544347339,24.125927460362234
v13,3208,data/processed/frames_v13_1fps/frame_000108.jpg,v11,21012,data/processed/frames_v11_1fps/frame_000702.jpg,0.9668275117874146,10,32.956108416218,32.1027476984773,35.20753595999949,32.102678648503996,35.20585004629861,159.16485005384274
v13,3238,data/processed/frames_v13_1fps/frame_000109.jpg,v11,11181,data/processed/frames_v11_1fps/frame_000374.jpg,0.9683098793029785,10,42.369911418581815,32.102782704320965,35.20743788703711,32.10274904432383,35.20788544347339,42.369911418581815
v13,3268,data/processed/frames_v13_1fps/frame_000110.jpg,v11,11181,data/processed/frames_v11_1fps/frame_000374.jpg,0.9690907001495361,10,51.93299931076816,32.102818490283,35.20734084961142,32.10274904432383,35.20788544347339,51.93299931076816
v13,3298,data/processed/frames_v13_1fps/frame_000111.jpg,v11,15857,data/processed/frames_v11_1fps/frame_000530.jpg,0.9670920968055725,10,61.79571617649632,32.102851490392524,35.20724137928185,32.102119205444886,35.20644365843315,110.9222668576796
v13,3328,data/processed/frames_v13_1fps/frame_000112.jpg,v11,15857,data/processed/frames_v11_1fps/frame_000530.jpg,0.9658252000808716,10,12.40967250849421,32.1028825144091,35.20714045677269,32.102119205444886,35.20644365843315,107.41282010827912
v13,3358,data/processed/frames_v13_1fps/frame_000113.jpg,v11,15857,data/processed/frames_v11_1fps/frame_000530.jpg,0.9694297909736633,10,26.624912558446145,32.10290342996218,35.2070370139918,32.102119205444886,35.20644365843315,103.6912960816051
v13,3388,data/processed/frames_v13_1fps/frame_000114.jpg,v11,21012,data/processed/frames_v11_1fps/frame_000702.jpg,0.9704961776733398,10,94.81521203097839,32.102917092284684,35.206929942590044,32.102678648503996,35.20585004629861,105.23513222194768
