query_dataset,query_frame_count,query_frame_path,dino_reference_dataset,dino_reference_frame_count,dino_position_error_m,motion_viterbi_reference_dataset,motion_viterbi_reference_frame_count,motion_viterbi_reference_frame_path,motion_viterbi_rank,motion_viterbi_dino_similarity,lg_match_count,lg_inlier_count,lg_inlier_ratio,motion_viterbi_position_error_m
v12,3538,data/processed/frames_v12_1fps/frame_000119.jpg,v13,19034,10.51769845868393,v13,19004,data/processed/frames_v13_1fps/frame_000635.jpg,3,0.9865211248397827,650,512,0.7876923076923077,8.345114021122969
v12,3568,data/processed/frames_v12_1fps/frame_000120.jpg,v13,19034,11.156817216771637,v13,19034,data/processed/frames_v13_1fps/frame_000636.jpg,1,0.9887849688529968,646,551,0.8529411764705882,11.156817216771637
v12,3598,data/processed/frames_v12_1fps/frame_000121.jpg,v13,19094,15.511554566421117,v13,19064,data/processed/frames_v13_1fps/frame_000637.jpg,2,0.9898857474327087,637,475,0.7456828885400314,16.050682158083962
v12,3628,data/processed/frames_v12_1fps/frame_000122.jpg,v13,19094,16.387327324191045,v13,19094,data/processed/frames_v13_1fps/frame_000638.jpg,1,0.9893355965614319,611,470,0.7692307692307693,16.387327324191045
v12,3658,data/processed/frames_v12_1fps/frame_000123.jpg,v13,19184,20.536223425535372,v13,19124,data/processed/frames_v13_1fps/frame_000639.jpg,3,0.9873324036598206,647,487,0.7527047913446677,16.465236856788767
v12,3688,data/processed/frames_v12_1fps/frame_000124.jpg,v13,19184,13.499430947555162,v13,19154,data/processed/frames_v13_1fps/frame_000640.jpg,3,0.9870496392250061,646,426,0.6594427244582043,14.35739157871299
v12,3718,data/processed/frames_v12_1fps/frame_000125.jpg,v14,1140,14.843831400259063,v13,19214,data/processed/frames_v13_1fps/frame_000642.jpg,4,0.9891890287399292,599,416,0.6944908180300501,7.251145899742804
v12,3748,data/processed/frames_v12_1fps/frame_000126.jpg,v13,14538,29.224579032943076,v13,14568,data/processed/frames_v13_1fps/frame_000487.jpg,2,0.9911982417106628,583,286,0.49056603773584906,20.24092777590034
v12,3778,data/processed/frames_v12_1fps/frame_000127.jpg,v13,14538,24.35866459240932,v13,14568,data/processed/frames_v13_1fps/frame_000487.jpg,2,0.993563175201416,688,455,0.6613372093023255,8.743327609427775
v12,3808,data/processed/frames_v12_1fps/frame_000128.jpg,v14,1260,24.066232518478632,v13,19274,data/processed/frames_v13_1fps/frame_000644.jpg,6,0.9853423833847046,636,559,0.8789308176100629,16.850028700108577
v12,3838,data/processed/frames_v12_1fps/frame_000129.jpg,v13,14658,25.762956147910312,v13,19304,data/processed/frames_v13_1fps/frame_000645.jpg,4,0.9876646399497986,636,595,0.9355345911949685,13.806387381083706
v12,3868,data/processed/frames_v12_1fps/frame_000130.jpg,v13,14658,20.49467303398374,v13,14658,data/processed/frames_v13_1fps/frame_000490.jpg,1,0.9913646578788757,647,395,0.6105100463678517,20.49467303398374
v12,3898,data/processed/frames_v12_1fps/frame_000131.jpg,v14,1350,16.877479317778203,v13,19394,data/processed/frames_v13_1fps/frame_000648.jpg,2,0.9925230741500854,639,483,0.755868544600939,18.01616111224007
v12,3927,data/processed/frames_v12_1fps/frame_000132.jpg,v14,1380,16.365053621762375,v13,19394,data/processed/frames_v13_1fps/frame_000648.jpg,4,0.9927687644958496,726,693,0.9545454545454546,16.4668997674931
v12,3957,data/processed/frames_v12_1fps/frame_000133.jpg,v13,19424,10.864467689703766,v13,19424,data/processed/frames_v13_1fps/frame_000649.jpg,1,0.9941697120666504,744,699,0.9395161290322581,10.864467689703766
v12,3987,data/processed/frames_v12_1fps/frame_000134.jpg,v13,19424,16.106316003630592,v13,19454,data/processed/frames_v13_1fps/frame_000650.jpg,3,0.9917911291122437,702,667,0.9501424501424501,11.338150663128244
v12,4017,data/processed/frames_v12_1fps/frame_000135.jpg,v13,19454,16.628756241695996,v13,19484,data/processed/frames_v13_1fps/frame_000651.jpg,3,0.9895107746124268,691,653,0.9450072358900145,15.057843288325323
v12,4047,data/processed/frames_v12_1fps/frame_000136.jpg,v14,1470,13.57532816437687,v13,19513,data/processed/frames_v13_1fps/frame_000652.jpg,2,0.9900833368301392,678,633,0.9336283185840708,16.556343290755475
v12,4077,data/processed/frames_v12_1fps/frame_000137.jpg,v14,1500,13.30003348143141,v13,19513,data/processed/frames_v13_1fps/frame_000652.jpg,4,0.9878841638565063,609,538,0.8834154351395731,21.355552549258245
v12,4107,data/processed/frames_v12_1fps/frame_000138.jpg,v14,1530,12.469823837859622,v13,19573,data/processed/frames_v13_1fps/frame_000654.jpg,3,0.9867806434631348,694,601,0.8659942363112392,19.399318180428697
v12,4137,data/processed/frames_v12_1fps/frame_000139.jpg,v14,1590,14.484335348694426,v13,19603,data/processed/frames_v13_1fps/frame_000655.jpg,3,0.988824188709259,667,558,0.8365817091454273,20.83499632131407
v12,4167,data/processed/frames_v12_1fps/frame_000140.jpg,v14,1590,10.118790211816552,v14,1590,data/processed/frames_v14_1fps/frame_000054.jpg,1,0.9906755685806274,691,491,0.7105643994211288,10.118790211816552
v12,4197,data/processed/frames_v12_1fps/frame_000141.jpg,v14,1620,8.276413312172837,v14,1620,data/processed/frames_v14_1fps/frame_000055.jpg,1,0.9890885353088379,672,524,0.7797619047619048,8.276413312172837
v12,4227,data/processed/frames_v12_1fps/frame_000142.jpg,v14,1650,7.247554244629719,v14,1680,data/processed/frames_v14_1fps/frame_000057.jpg,2,0.9902451038360596,644,473,0.734472049689441,9.760611217177441
v12,4257,data/processed/frames_v12_1fps/frame_000143.jpg,v13,19693,25.580455361260963,v14,1739,data/processed/frames_v14_1fps/frame_000059.jpg,3,0.9887592792510986,666,535,0.8033033033033034,8.64850361713179
v12,4287,data/processed/frames_v12_1fps/frame_000144.jpg,v14,1799,5.017273526072011,v14,1829,data/processed/frames_v14_1fps/frame_000062.jpg,5,0.988793671131134,688,557,0.809593023255814,4.764013326333927
v12,4317,data/processed/frames_v12_1fps/frame_000145.jpg,v14,1859,9.48749672862887,v14,1859,data/processed/frames_v14_1fps/frame_000063.jpg,1,0.9871916770935059,643,506,0.7869362363919129,9.48749672862887
v12,4347,data/processed/frames_v12_1fps/frame_000146.jpg,v13,19813,26.976511088491435,v13,19783,data/processed/frames_v13_1fps/frame_000661.jpg,2,0.9842805862426758,602,447,0.7425249169435216,28.56665976788147
v12,4377,data/processed/frames_v12_1fps/frame_000147.jpg,v13,19843,28.194905562573414,v13,19813,data/processed/frames_v13_1fps/frame_000662.jpg,2,0.9881042838096619,611,466,0.762684124386252,29.55701988904127
v12,4407,data/processed/frames_v12_1fps/frame_000148.jpg,v13,19843,31.266288295521154,v13,19813,data/processed/frames_v13_1fps/frame_000662.jpg,2,0.985177755355835,594,439,0.7390572390572391,33.39416601699186
v12,4437,data/processed/frames_v12_1fps/frame_000149.jpg,v13,19843,34.07384471280763,v13,19753,data/processed/frames_v13_1fps/frame_000660.jpg,5,0.978168249130249,507,349,0.6883629191321499,46.480260205935366
v12,4467,data/processed/frames_v12_1fps/frame_000150.jpg,v13,15077,78.99984542176765,v13,15018,data/processed/frames_v13_1fps/frame_000502.jpg,2,0.9698697924613953,427,193,0.4519906323185012,77.84045820081109
v12,4497,data/processed/frames_v12_1fps/frame_000151.jpg,v11,1859,125.39510236180477,v11,1739,data/processed/frames_v11_1fps/frame_000059.jpg,5,0.9890823364257812,684,544,0.7953216374269005,118.96533830046232
v12,4527,data/processed/frames_v12_1fps/frame_000152.jpg,v13,20982,140.53985841621449,v13,20952,data/processed/frames_v13_1fps/frame_000700.jpg,2,0.9899572730064392,658,382,0.5805471124620061,131.3820283602293
v12,4557,data/processed/frames_v12_1fps/frame_000153.jpg,v13,2639,127.03226309780295,v13,2549,data/processed/frames_v13_1fps/frame_000086.jpg,6,0.9823174476623535,573,556,0.9703315881326352,126.98080416346562
v12,4587,data/processed/frames_v12_1fps/frame_000154.jpg,v13,11061,14.852636363280624,v13,11001,data/processed/frames_v13_1fps/frame_000368.jpg,2,0.9837060570716858,487,308,0.6324435318275154,9.629645697963738
v12,4617,data/processed/frames_v12_1fps/frame_000155.jpg,v13,19843,34.168417230461316,v13,19813,data/processed/frames_v13_1fps/frame_000662.jpg,2,0.9869766235351562,632,479,0.7579113924050633,36.16100933891656
v12,4647,data/processed/frames_v12_1fps/frame_000156.jpg,v13,19843,34.18285572200117,v13,19813,data/processed/frames_v13_1fps/frame_000662.jpg,2,0.9860443472862244,622,466,0.7491961414790996,36.19022548190252
v12,4677,data/processed/frames_v12_1fps/frame_000157.jpg,v13,19843,34.197385592396195,v13,19843,data/processed/frames_v13_1fps/frame_000663.jpg,1,0.9909986257553101,650,491,0.7553846153846154,34.197385592396195
v12,4707,data/processed/frames_v12_1fps/frame_000158.jpg,v13,19843,34.197385592396195,v13,19843,data/processed/frames_v13_1fps/frame_000663.jpg,1,0.9912630915641785,646,500,0.7739938080495357,34.197385592396195
v12,4737,data/processed/frames_v12_1fps/frame_000159.jpg,v13,19843,34.087324656970026,v13,19843,data/processed/frames_v13_1fps/frame_000663.jpg,1,0.9908360838890076,646,493,0.7631578947368421,34.087324656970026
v12,4767,data/processed/frames_v12_1fps/frame_000160.jpg,v13,19843,34.0728222595165,v13,19843,data/processed/frames_v13_1fps/frame_000663.jpg,1,0.9907646179199219,651,504,0.7741935483870968,34.0728222595165
v12,4797,data/processed/frames_v12_1fps/frame_000161.jpg,v13,19783,40.27700756873487,v13,19813,data/processed/frames_v13_1fps/frame_000662.jpg,2,0.9835250377655029,606,448,0.7392739273927392,36.07978817490825
v12,4827,data/processed/frames_v12_1fps/frame_000162.jpg,v14,1919,28.02051970847791,v14,2009,data/processed/frames_v14_1fps/frame_000068.jpg,3,0.9840165376663208,552,347,0.6286231884057971,25.144177028440144
v12,4857,data/processed/frames_v12_1fps/frame_000163.jpg,v13,19843,34.073007260647714,v13,19843,data/processed/frames_v13_1fps/frame_000663.jpg,1,0.9861733317375183,629,482,0.766295707472178,34.073007260647714
v12,4887,data/processed/frames_v12_1fps/frame_000164.jpg,v13,19933,43.64839942209498,v13,19903,data/processed/frames_v13_1fps/frame_000665.jpg,3,0.9732123017311096,561,433,0.7718360071301248,38.15268959890477
v12,4917,data/processed/frames_v12_1fps/frame_000165.jpg,v13,20083,84.471871739122,v13,19993,data/processed/frames_v13_1fps/frame_000668.jpg,4,0.9574865698814392,404,294,0.7277227722772277,58.27373748353911
v12,4947,data/processed/frames_v12_1fps/frame_000166.jpg,v13,1919,127.01007796386101,v13,1919,data/processed/frames_v13_1fps/frame_000065.jpg,1,0.9938304424285889,662,653,0.986404833836858,127.01007796386101
v12,4977,data/processed/frames_v12_1fps/frame_000167.jpg,v13,1919,127.01007796386101,v13,1919,data/processed/frames_v13_1fps/frame_000065.jpg,1,0.9361749887466431,531,512,0.9642184557438794,127.01007796386101
v12,5007,data/processed/frames_v12_1fps/frame_000168.jpg,v13,1919,127.01007796386101,v13,1919,data/processed/frames_v13_1fps/frame_000065.jpg,1,0.9961372017860413,695,677,0.9741007194244604,127.01007796386101
v12,5036,data/processed/frames_v12_1fps/frame_000169.jpg,v13,1919,127.01007796386101,v13,1919,data/processed/frames_v13_1fps/frame_000065.jpg,1,0.9896165728569031,688,661,0.9607558139534884,127.01007796386101
v12,5066,data/processed/frames_v12_1fps/frame_000170.jpg,v13,1919,126.86809988639452,v13,1919,data/processed/frames_v13_1fps/frame_000065.jpg,1,0.9961600303649902,684,675,0.9868421052631579,126.86809988639452
v12,5096,data/processed/frames_v12_1fps/frame_000171.jpg,v13,1979,126.87257715245592,v13,1979,data/processed/frames_v13_1fps/frame_000067.jpg,1,0.9947163462638855,694,670,0.9654178674351584,126.87257715245592
v12,5126,data/processed/frames_v12_1fps/frame_000172.jpg,v13,2039,127.01888484935044,v13,2039,data/processed/frames_v13_1fps/frame_000069.jpg,1,0.9943293333053589,620,568,0.9161290322580645,127.01888484935044
v12,5156,data/processed/frames_v12_1fps/frame_000173.jpg,v13,2039,127.01888484935044,v13,2039,data/processed/frames_v13_1fps/frame_000069.jpg,1,0.9917885065078735,545,537,0.9853211009174312,127.01888484935044
v12,5186,data/processed/frames_v12_1fps/frame_000174.jpg,v13,2099,127.02343439876226,v13,2099,data/processed/frames_v13_1fps/frame_000071.jpg,1,0.9894275069236755,606,582,0.9603960396039604,127.02343439876226
v12,5216,data/processed/frames_v12_1fps/frame_000175.jpg,v13,2129,126.87715193009726,v13,2129,data/processed/frames_v13_1fps/frame_000072.jpg,1,0.987643301486969,669,650,0.9715994020926756,126.87715193009726
v12,5246,data/processed/frames_v12_1fps/frame_000176.jpg,v13,2249,126.9713691211815,v13,2159,data/processed/frames_v13_1fps/frame_000073.jpg,2,0.9923297762870789,716,699,0.9762569832402235,126.96679773833661
v12,5276,data/processed/frames_v12_1fps/frame_000177.jpg,v13,2189,126.8725771524559,v13,2189,data/processed/frames_v13_1fps/frame_000074.jpg,1,0.9937834739685059,720,706,0.9805555555555555,126.8725771524559
v12,5306,data/processed/frames_v12_1fps/frame_000178.jpg,v13,2219,126.92921643990749,v13,1050,data/processed/frames_v13_1fps/frame_000036.jpg,6,0.9598575830459595,292,177,0.6061643835616438,30.196341357686265
v12,5336,data/processed/frames_v12_1fps/frame_000179.jpg,v13,1170,26.512626107794368,v13,1080,data/processed/frames_v13_1fps/frame_000037.jpg,5,0.979738712310791,448,313,0.6986607142857143,29.148976757291926
v12,5366,data/processed/frames_v12_1fps/frame_000180.jpg,v13,1290,24.47746645834228,v13,1620,data/processed/frames_v13_1fps/frame_000055.jpg,5,0.9929525852203369,685,656,0.9576642335766423,121.92743825885749
v12,5396,data/processed/frames_v12_1fps/frame_000181.jpg,v13,1709,127.24142014591592,v13,1709,data/processed/frames_v13_1fps/frame_000058.jpg,1,0.9826470613479614,497,480,0.96579476861167,127.24142014591592
v12,5426,data/processed/frames_v12_1fps/frame_000182.jpg,v13,1799,127.06141660576127,v13,1769,data/processed/frames_v13_1fps/frame_000060.jpg,2,0.9923076033592224,709,690,0.9732016925246827,127.06141660576127
v12,5456,data/processed/frames_v12_1fps/frame_000183.jpg,v13,1829,127.15564382538126,v13,1829,data/processed/frames_v13_1fps/frame_000062.jpg,1,0.9927893280982971,735,711,0.9673469387755103,127.15564382538126
v12,5486,data/processed/frames_v12_1fps/frame_000184.jpg,v13,1889,127.10430594280062,v13,1859,data/processed/frames_v13_1fps/frame_000063.jpg,2,0.9904683828353882,645,626,0.9705426356589147,127.2498711500093
v12,5516,data/processed/frames_v12_1fps/frame_000185.jpg,v13,1919,127.10430594280062,v13,1919,data/processed/frames_v13_1fps/frame_000065.jpg,1,0.9947224855422974,661,647,0.9788199697428139,127.10430594280062
v12,5546,data/processed/frames_v12_1fps/frame_000186.jpg,v13,1949,127.10430594280062,v13,1949,data/processed/frames_v13_1fps/frame_000066.jpg,1,0.9925342798233032,617,607,0.9837925445705025,127.10430594280062
v12,5576,data/processed/frames_v12_1fps/frame_000187.jpg,v13,2009,127.01443270095997,v13,2009,data/processed/frames_v13_1fps/frame_000068.jpg,1,0.9932403564453125,600,579,0.965,127.01443270095997
v12,5606,data/processed/frames_v12_1fps/frame_000188.jpg,v13,2039,127.01443270095997,v13,2039,data/processed/frames_v13_1fps/frame_000069.jpg,1,0.993402898311615,648,630,0.9722222222222222,127.01443270095997
v12,5636,data/processed/frames_v12_1fps/frame_000189.jpg,v13,2069,127.01888484935044,v13,2069,data/processed/frames_v13_1fps/frame_000070.jpg,1,0.9914916157722473,655,624,0.9526717557251908,127.01888484935044
v12,5666,data/processed/frames_v12_1fps/frame_000190.jpg,v13,2099,127.01888484935044,v13,2099,data/processed/frames_v13_1fps/frame_000071.jpg,1,0.9918798208236694,700,641,0.9157142857142857,127.01888484935044
v12,5696,data/processed/frames_v12_1fps/frame_000191.jpg,v13,2309,127.02808133870022,v13,2309,data/processed/frames_v13_1fps/frame_000078.jpg,1,0.9952847361564636,779,764,0.9807445442875481,127.02808133870022
v12,5726,data/processed/frames_v12_1fps/frame_000192.jpg,v13,2159,126.8725771524559,v13,2159,data/processed/frames_v13_1fps/frame_000073.jpg,1,0.9946982860565186,756,738,0.9761904761904762,126.8725771524559
v12,5756,data/processed/frames_v12_1fps/frame_000193.jpg,v13,2189,126.92466351333063,v13,2189,data/processed/frames_v13_1fps/frame_000074.jpg,1,0.9922047853469849,670,655,0.9776119402985075,126.92466351333063
v12,5786,data/processed/frames_v12_1fps/frame_000194.jpg,v13,2219,126.92921643990749,v13,2219,data/processed/frames_v13_1fps/frame_000075.jpg,1,0.9845103621482849,507,495,0.9763313609467456,126.92921643990749
v12,5816,data/processed/frames_v12_1fps/frame_000195.jpg,v13,1170,26.601557358899516,v13,1620,data/processed/frames_v13_1fps/frame_000055.jpg,6,0.9871578812599182,603,574,0.9519071310116086,122.02170623666719
v12,5846,data/processed/frames_v12_1fps/frame_000196.jpg,v13,1230,25.233549746339694,v13,1680,data/processed/frames_v13_1fps/frame_000057.jpg,4,0.9878753423690796,651,631,0.9692780337941628,128.70847450602054
v12,5876,data/processed/frames_v12_1fps/frame_000197.jpg,v13,1709,127.33565382959684,v13,1709,data/processed/frames_v13_1fps/frame_000058.jpg,1,0.9861685633659363,534,511,0.9569288389513109,127.33565382959684
v12,5906,data/processed/frames_v12_1fps/frame_000198.jpg,v13,1709,127.28348288255921,v13,1709,data/processed/frames_v13_1fps/frame_000058.jpg,1,0.9902116060256958,618,594,0.9611650485436893,127.28348288255921
v12,5936,data/processed/frames_v12_1fps/frame_000199.jpg,v13,1709,126.65780814800159,v13,1709,data/processed/frames_v13_1fps/frame_000058.jpg,1,0.9882733821868896,597,552,0.9246231155778895,126.65780814800159
v12,5966,data/processed/frames_v12_1fps/frame_000200.jpg,v13,1709,125.00764098834333,v13,1739,data/processed/frames_v13_1fps/frame_000059.jpg,2,0.9871619939804077,553,509,0.9204339963833634,124.82447861586262
v12,5996,data/processed/frames_v12_1fps/frame_000201.jpg,v13,1709,123.25766804375095,v13,1709,data/processed/frames_v13_1fps/frame_000058.jpg,1,0.9897899627685547,556,470,0.8453237410071942,123.25766804375095
v12,6026,data/processed/frames_v12_1fps/frame_000202.jpg,v13,1709,121.75760982908074,v13,1709,data/processed/frames_v13_1fps/frame_000058.jpg,1,0.986546516418457,540,424,0.7851851851851852,121.75760982908074
v12,6056,data/processed/frames_v12_1fps/frame_000203.jpg,v13,1709,120.21066824165845,v13,1709,data/processed/frames_v13_1fps/frame_000058.jpg,1,0.9874784350395203,488,364,0.7459016393442623,120.21066824165845
v12,6086,data/processed/frames_v12_1fps/frame_000204.jpg,v13,1709,118.76290364735281,v13,1709,data/processed/frames_v13_1fps/frame_000058.jpg,1,0.9852309823036194,467,324,0.6937901498929336,118.76290364735281
v12,6116,data/processed/frames_v12_1fps/frame_000205.jpg,v13,1709,117.22634724189123,v13,1709,data/processed/frames_v13_1fps/frame_000058.jpg,1,0.982001006603241,462,312,0.6753246753246753,117.22634724189123
v12,6145,data/processed/frames_v12_1fps/frame_000206.jpg,v13,1709,115.61081916214334,v13,1709,data/processed/frames_v13_1fps/frame_000058.jpg,1,0.9796879887580872,443,256,0.5778781038374717,115.61081916214334
v12,6175,data/processed/frames_v12_1fps/frame_000207.jpg,v13,1709,114.0863846898193,v13,1620,data/processed/frames_v13_1fps/frame_000055.jpg,5,0.9612919092178345,190,112,0.5894736842105263,108.36462912813926
v12,6205,data/processed/frames_v12_1fps/frame_000208.jpg,v13,15167,146.13310701701113,v13,12050,data/processed/frames_v13_1fps/frame_000403.jpg,6,0.9385350942611694,342,97,0.28362573099415206,133.11503823134106
v12,6235,data/processed/frames_v12_1fps/frame_000209.jpg,v13,15107,96.04188457932383,v13,15107,data/processed/frames_v13_1fps/frame_000505.jpg,1,0.9583519697189331,309,94,0.3042071197411003,96.04188457932383
v12,6265,data/processed/frames_v12_1fps/frame_000210.jpg,v14,2369,76.88767719794042,v14,2369,data/processed/frames_v14_1fps/frame_000080.jpg,1,0.9836173057556152,514,262,0.5097276264591439,76.88767719794042
v12,6295,data/processed/frames_v12_1fps/frame_000211.jpg,v14,2369,75.63186167070734,v14,2369,data/processed/frames_v14_1fps/frame_000080.jpg,1,0.9480593800544739,348,172,0.4942528735632184,75.63186167070734
v12,6325,data/processed/frames_v12_1fps/frame_000212.jpg,v14,2429,72.19856115927432,v14,2459,data/processed/frames_v14_1fps/frame_000083.jpg,3,0.9368560910224915,118,73,0.6186440677966102,71.3225875938151
v12,6355,data/processed/frames_v12_1fps/frame_000213.jpg,v14,2429,70.99274377158957,v14,2489,data/processed/frames_v14_1fps/frame_000084.jpg,4,0.9328986406326294,104,61,0.5865384615384616,69.22952446128586
v12,6385,data/processed/frames_v12_1fps/frame_000214.jpg,v14,2429,69.60414846458369,v11,1290,data/processed/frames_v11_1fps/frame_000044.jpg,6,0.9249950647354126,92,65,0.7065217391304348,71.41190250581124
v12,6415,data/processed/frames_v12_1fps/frame_000215.jpg,v14,2429,68.3358634715364,v11,1290,data/processed/frames_v11_1fps/frame_000044.jpg,5,0.9167047739028931,99,73,0.7373737373737373,69.80644698125067
v12,6445,data/processed/frames_v12_1fps/frame_000216.jpg,v14,2429,67.23251859263912,v11,1230,data/processed/frames_v11_1fps/frame_000042.jpg,6,0.9176528453826904,118,81,0.6864406779661016,65.06469015123696
v12,6475,data/processed/frames_v12_1fps/frame_000217.jpg,v14,2429,66.00691147037627,v11,1290,data/processed/frames_v11_1fps/frame_000044.jpg,5,0.9143235683441162,91,74,0.8131868131868132,66.74853873526827
v12,6505,data/processed/frames_v12_1fps/frame_000218.jpg,v14,2429,64.73260622039736,v11,1230,data/processed/frames_v11_1fps/frame_000042.jpg,6,0.9085013270378113,113,83,0.7345132743362832,61.84259283274933
v12,6535,data/processed/frames_v12_1fps/frame_000219.jpg,v14,2429,63.5520513129857,v11,1200,data/processed/frames_v11_1fps/frame_000041.jpg,3,0.9066278338432312,117,89,0.7606837606837606,58.592467688500626
v12,6565,data/processed/frames_v12_1fps/frame_000220.jpg,v11,1200,57.00962516017692,v11,1200,data/processed/frames_v11_1fps/frame_000041.jpg,1,0.9172335267066956,119,95,0.7983193277310925,57.00962516017692
v12,6595,data/processed/frames_v12_1fps/frame_000221.jpg,v14,2429,56.61599287639158,v11,1170,data/processed/frames_v11_1fps/frame_000040.jpg,4,0.8955042362213135,148,119,0.8040540540540541,28.363470726932494
v12,6625,data/processed/frames_v12_1fps/frame_000222.jpg,v14,2429,56.3280607642879,v11,1140,data/processed/frames_v11_1fps/frame_000039.jpg,6,0.8978536128997803,177,143,0.807909604519774,26.86562788794498
v12,6655,data/processed/frames_v12_1fps/frame_000223.jpg,v14,2429,55.6176551269056,v11,1200,data/processed/frames_v11_1fps/frame_000041.jpg,4,0.9055140614509583,114,85,0.7456140350877193,28.736694804041935
v12,6685,data/processed/frames_v12_1fps/frame_000224.jpg,v14,2429,55.01854917577169,v11,1200,data/processed/frames_v11_1fps/frame_000041.jpg,6,0.911861777305603,98,74,0.7551020408163265,28.24937008138153
v12,6715,data/processed/frames_v12_1fps/frame_000225.jpg,v14,2429,55.39271071939838,v11,1200,data/processed/frames_v11_1fps/frame_000041.jpg,6,0.9082838296890259,108,77,0.7129629629629629,28.575186116445405
v12,6745,data/processed/frames_v12_1fps/frame_000226.jpg,v14,2429,56.36671462357744,v11,1230,data/processed/frames_v11_1fps/frame_000042.jpg,6,0.9053429365158081,106,69,0.6509433962264151,30.73929798081209
v12,6775,data/processed/frames_v12_1fps/frame_000227.jpg,v11,1200,16.709426513181352,v11,1170,data/processed/frames_v11_1fps/frame_000040.jpg,4,0.9128718972206116,145,112,0.7724137931034483,15.774734606284666
v12,6805,data/processed/frames_v12_1fps/frame_000228.jpg,v11,1200,16.076804251695172,v11,1170,data/processed/frames_v11_1fps/frame_000040.jpg,5,0.9129781126976013,151,126,0.8344370860927153,15.250367664807012
v12,6835,data/processed/frames_v12_1fps/frame_000229.jpg,v14,2429,43.09745151965677,v11,1140,data/processed/frames_v11_1fps/frame_000039.jpg,6,0.9016472101211548,175,134,0.7657142857142857,14.424098517176951
v12,6865,data/processed/frames_v12_1fps/frame_000230.jpg,v14,2429,42.902142994258284,v11,1170,data/processed/frames_v11_1fps/frame_000040.jpg,5,0.9021733403205872,141,108,0.7659574468085106,14.747926608719563
v12,6895,data/processed/frames_v12_1fps/frame_000231.jpg,v11,1170,14.786149922841874,v11,1140,data/processed/frames_v11_1fps/frame_000039.jpg,4,0.8971909284591675,163,130,0.7975460122699386,13.731434205095
v12,6925,data/processed/frames_v12_1fps/frame_000232.jpg,v14,2549,36.30912677913758,v11,1230,data/processed/frames_v11_1fps/frame_000042.jpg,2,0.9054064154624939,76,42,0.5526315789473685,17.506770146158185
v12,6955,data/processed/frames_v12_1fps/frame_000233.jpg,v14,2549,36.374673940652016,v11,1140,data/processed/frames_v11_1fps/frame_000039.jpg,6,0.8936434984207153,134,106,0.7910447761194029,13.658625993242431
v12,6985,data/processed/frames_v12_1fps/frame_000234.jpg,v14,2549,36.39135820223607,v11,1230,data/processed/frames_v11_1fps/frame_000042.jpg,2,0.8841280937194824,89,25,0.2808988764044944,18.624776062592773
v12,7015,data/processed/frames_v12_1fps/frame_000235.jpg,v11,1230,19.374930235967746,v11,990,data/processed/frames_v11_1fps/frame_000034.jpg,6,0.8655429482460022,258,180,0.6976744186046512,8.801106978659073
v12,7045,data/processed/frames_v12_1fps/frame_000236.jpg,v14,2549,36.74647569204916,v11,990,data/processed/frames_v11_1fps/frame_000034.jpg,5,0.8591629862785339,210,161,0.7666666666666667,8.588446951810592
v12,7075,data/processed/frames_v12_1fps/frame_000237.jpg,v11,900,6.7718040071788925,v11,900,data/processed/frames_v11_1fps/frame_000031.jpg,1,0.8573330640792847,227,138,0.6079295154185022,6.7718040071788925
v12,7105,data/processed/frames_v12_1fps/frame_000238.jpg,v14,2938,14.862487651219705,v11,930,data/processed/frames_v11_1fps/frame_000032.jpg,6,0.8197596073150635,163,122,0.7484662576687117,7.002185295830942
v12,7135,data/processed/frames_v12_1fps/frame_000239.jpg,v14,2968,15.975281628211143,v11,930,data/processed/frames_v11_1fps/frame_000032.jpg,4,0.8216956853866577,148,101,0.6824324324324325,7.041535056298779
v12,7165,data/processed/frames_v12_1fps/frame_000240.jpg,v11,900,5.960840209135857,v11,900,data/processed/frames_v11_1fps/frame_000031.jpg,1,0.84848952293396,161,100,0.6211180124223602,5.960840209135857
v12,7195,data/processed/frames_v12_1fps/frame_000241.jpg,v14,2639,9.491464778874212,v11,990,data/processed/frames_v11_1fps/frame_000034.jpg,5,0.8457637429237366,72,44,0.6111111111111112,17.10157351627046
v12,7225,data/processed/frames_v12_1fps/frame_000242.jpg,v11,990,13.19889026877267,v11,990,data/processed/frames_v11_1fps/frame_000034.jpg,1,0.8667064905166626,94,53,0.5638297872340425,13.19889026877267
v12,7254,data/processed/frames_v12_1fps/frame_000243.jpg,v11,1230,24.313069986087367,v11,990,data/processed/frames_v11_1fps/frame_000034.jpg,3,0.8488484025001526,89,45,0.5056179775280899,12.817208856221347
v12,7284,data/processed/frames_v12_1fps/frame_000244.jpg,v11,840,7.830817144278353,v11,840,data/processed/frames_v11_1fps/frame_000029.jpg,1,0.8297626972198486,180,107,0.5944444444444444,7.830817144278353
v12,7314,data/processed/frames_v12_1fps/frame_000245.jpg,v11,840,7.033866486878307,v11,840,data/processed/frames_v11_1fps/frame_000029.jpg,1,0.8447948098182678,262,150,0.5725190839694656,7.033866486878307
v12,7344,data/processed/frames_v12_1fps/frame_000246.jpg,v11,750,7.058536850126633,v11,840,data/processed/frames_v11_1fps/frame_000029.jpg,4,0.9336280226707458,432,271,0.6273148148148148,7.044588364779715
