frame_count,source,raw_final_lat,raw_final_lon,smoothed_lat,smoothed_lon,gt_lat,gt_lon,smoothed_error_m
1680,VPR_FALLBACK,32.10227440536679,35.210387635241254,32.10227441,35.21038764,32.10225780,35.20902287,128.7089
1709,VPR_FALLBACK,32.10227440536679,35.210387635241254,32.10227441,35.21038764,32.10223202,35.20903922,127.2419
1739,VPR_FALLBACK,32.10227440536679,35.210387635241254,32.10227441,35.21038764,32.10223102,35.20904122,127.0576
1769,VPR_FALLBACK,32.10227440536679,35.210387635241254,32.10227441,35.21038764,32.10223002,35.20904122,127.0619
1799,VPR_FALLBACK,32.10227440536679,35.210387635241254,32.10227441,35.21038764,32.10223002,35.20904122,127.0619
1829,VPR_FALLBACK,32.10227440536679,35.210387635241254,32.10227441,35.21038764,32.10223002,35.20904022,127.1561
1859,VPR_FALLBACK,32.10227440536679,35.21038863524125,32.10227441,35.21038792,32.10223002,35.20904022,127.1830
1889,VPR_FALLBACK,32.10227440536679,35.21038863524125,32.10227441,35.21038818,32.10223027,35.20904175,127.0621
1919,VPR_FALLBACK,32.10227560995408,35.21038607262625,32.10227475,35.21038765,32.10223027,35.20904175,127.0137
1949,VPR_FALLBACK,32.10227440536679,35.21038863524125,32.10227472,35.21038784,32.10223027,35.20904175,127.0316
1979,VPR_FALLBACK,32.10227560995408,35.21038607262625,32.10227499,35.21038734,32.10222927,35.20904175,126.9895
2009,VPR_FALLBACK,32.10227440536679,35.210387635241254,32.10227488,35.21038733,32.10222927,35.20904175,126.9880
2039,VPR_FALLBACK,32.1022754053668,35.210387635241254,32.10227502,35.21038738,32.10222927,35.20904175,126.9940
2069,VPR_FALLBACK,32.10227440536679,35.210387635241254,32.10227486,35.21038747,32.10222827,35.20904175,127.0057
2099,VPR_FALLBACK,32.10227440536679,35.210387635241254,32.10227471,35.21038754,32.10222827,35.20904175,127.0120
2129,VPR_FALLBACK,32.10227440536679,35.210387635241254,32.10227458,35.21038759,32.10222827,35.20904275,126.9218
2159,VPR_FALLBACK,32.10227460995407,35.21038707262625,32.10227455,35.21038746,32.10222827,35.20904275,126.9091
2189,VPR_FALLBACK,32.10227460995407,35.21038707262625,32.10227455,35.21038732,32.10222827,35.20904275,126.8963
2219,VPR_FALLBACK,32.10227440536679,35.210387635241254,32.10227451,35.21038737,32.10222727,35.20904275,126.9055
2249,VPR_FALLBACK,32.10227440536679,35.210387635241254,32.10227448,35.21038745,32.10222727,35.20904275,126.9124
2279,VPR_FALLBACK,32.10227440536679,35.210387635241254,32.10227445,35.21038752,32.10222627,35.20904175,127.0181
2309,VPR_FALLBACK,32.10227440536679,35.210387635241254,32.10227443,35.21038758,32.10222627,35.20904175,127.0232
2339,SAT,32.101444,35.20766,32.10203762,35.20960981,32.10222627,35.20904175,57.5371
2369,SAT,32.10179,35.208332,32.10191917,35.20908832,32.10222627,35.20904175,34.4671
2399,SAT,32.101883,35.2085,32.10186882,35.20876230,32.10222527,35.20904175,47.6333
2429,SAT,32.10198,35.208668,32.10188210,35.20863344,32.10222527,35.20904175,54.2390
2459,SAT,32.10199,35.20868,32.10191518,35.20860842,32.10222527,35.20904175,53.4912
2489,SAT,32.10208,35.208843,32.10197271,35.20867281,32.10222527,35.20904075,44.6570
2519,SAT,32.10211,35.2089,32.10202695,35.20875568,32.10222427,35.20904075,34.7148
2549,SAT,32.10211,35.20892,32.10206513,35.20882548,32.10222427,35.20904075,26.9434
2579,SAT,32.102177,35.209,32.10210755,35.20889443,32.10222427,35.20904075,18.9530
2609,SAT,32.10217,35.209,32.10213568,35.20894232,32.10222427,35.20904075,13.5424
2639,SAT,32.10211,35.208946,32.10213593,35.20895603,32.10222402,35.20904022,12.6164
2669,SAT,32.10213,35.20894,32.10213553,35.20895620,32.10222327,35.20904075,12.6079
2699,SAT,32.10212,35.208935,32.10213042,35.20895005,32.10221641,35.20903803,12.6665
2729,SAT,32.102093,35.208874,32.10211821,35.20892636,32.10216770,35.20902184,10.5561
2759,SAT,32.102066,35.208817,32.10210043,35.20888967,32.10212174,35.20897511,8.3990
2789,SAT,32.10202,35.208748,32.10207316,35.20884031,32.10207948,35.20890971,6.5819
2818,SAT,32.10191,35.208733,32.10202003,35.20879740,32.10204600,35.20882445,3.8554
2848,SAT,32.101963,35.208527,32.10199135,35.20870860,32.10203053,35.20871940,4.4788
2878,SAT,32.10198,35.20844,32.10197897,35.20861172,32.10201691,35.20861251,4.2241
2908,NO_FIX,,,32.10197523,35.20853795,32.10206061,35.20848075,10.9283
2938,SAT,32.102383,35.208157,32.10209071,35.20840855,32.10223406,35.20834776,16.9558
2968,SAT,32.102524,35.20811,32.10223797,35.20829350,32.10243339,35.20828397,21.7720
2998,SAT,32.102562,35.208008,32.10236822,35.20818168,32.10253852,35.20822570,19.4076
3028,SAT,32.102615,35.207912,32.10247501,35.20807567,32.10256786,35.20813037,11.5518
3058,SAT,32.102623,35.20779,32.10254618,35.20796703,32.10259359,35.20803085,8.0047
3088,SAT,32.102654,35.20771,32.10259602,35.20786652,32.10262070,35.20793042,6.6220
3118,SAT,32.10269,35.207615,32.10263528,35.20776898,32.10264769,35.20782914,5.8388
3148,SAT,32.10273,35.20751,32.10267180,35.20767027,32.10268067,35.20773058,5.7725
3178,SAT,32.102776,35.207424,32.10271046,35.20757513,32.10271366,35.20763303,5.4719
3208,SAT,32.1028,35.207294,32.10274553,35.20747068,32.10274770,35.20753596,6.1603
3238,SAT,32.102837,35.207203,32.10278077,35.20736832,32.10278270,35.20743789,6.5637
3268,SAT,32.10286,35.2071,32.10281234,35.20726557,32.10281849,35.20734085,7.1314
3298,SAT,32.102898,35.206978,32.10284494,35.20715736,32.10285149,35.20724138,7.9560
3328,SAT,32.102905,35.206886,32.10287022,35.20705277,32.10288251,35.20714046,8.3816
3358,SAT,32.10293,35.206768,32.10289403,35.20694472,32.10290343,35.20703701,8.7655
3388,SAT,32.102947,35.206657,32.10291515,35.20683538,32.10291709,35.20692994,8.9201
3418,SAT,32.102978,35.20656,32.10293845,35.20672912,32.10294915,35.20683359,9.9232
3448,SAT,32.10303,35.20648,32.10297027,35.20663086,32.10298135,35.20673550,9.9442
3478,SAT,32.103073,35.206337,32.10300721,35.20652170,32.10300632,35.20663484,10.6699
3508,SAT,32.103092,35.206287,32.10304069,35.20642777,32.10303677,35.20653479,10.1007
3538,SAT,32.103073,35.206123,32.10305883,35.20631618,32.10307077,35.20643544,11.3242
3568,SAT,32.103138,35.206066,32.10308687,35.20621749,32.10310170,35.20633683,11.3739
3598,SAT,32.103165,35.205963,32.10311545,35.20611907,32.10312768,35.20623516,11.0312
3628,SAT,32.103218,35.205822,32.10315179,35.20600931,32.10315136,35.20613300,11.6638
3658,SAT,32.103195,35.205673,32.10317306,35.20588625,32.10317846,35.20603365,13.9119
3688,SAT,32.103268,35.205616,32.10320654,35.20577850,32.10319079,35.20592633,14.0501
3718,SAT,32.103035,35.205494,32.10316539,35.20566878,32.10313948,35.20580533,13.1955
3748,SAT,32.102867,35.20535,32.10307368,35.20555007,32.10308170,35.20569402,13.6035
3778,SAT,32.10317,35.2053,32.10307941,35.20544925,32.10311202,35.20559269,14.0045
3808,SAT,32.103233,35.20511,32.10311761,35.20532591,32.10316150,35.20549852,16.9944
3838,VPR_FALLBACK,32.102844091340266,35.20543810814187,32.10304807,35.20532784,32.10317795,35.20539581,15.8156
3868,SAT,32.103233,35.204956,32.10309089,35.20521565,32.10319246,35.20529171,13.3900
3898,SAT,32.103542,35.20643,32.10322397,35.20554106,32.10320455,35.20518714,33.4444
3927,SAT,32.10331,35.20453,32.10327757,35.20531283,32.10321514,35.20508348,22.7162
3957,SAT,32.103344,35.204685,32.10331690,35.20511016,32.10322572,35.20497885,16.0113
3987,SAT,32.103317,35.20454,32.10332851,35.20489257,32.10323528,35.20487524,10.5059
4017,SAT,32.10335,35.204437,32.10333777,35.20470087,32.10324785,35.20477116,12.0052
4047,SAT,32.103317,35.204346,32.10333292,35.20454698,32.10325993,35.20466762,13.9796
4077,SAT,32.103287,35.204292,32.10331874,35.20443415,32.10327252,35.20456155,13.0695
4107,SAT,32.103413,35.20411,32.10334245,35.20431272,32.10328635,35.20445669,14.9435
4137,SAT,32.10338,35.203983,32.10335692,35.20418998,32.10329978,35.20435277,16.6160
4167,SAT,32.103474,35.203922,32.10339484,35.20408255,32.10331278,35.20424877,18.1414
4197,SAT,32.10341,35.203793,32.10340810,35.20397196,32.10332585,35.20414416,18.6415
4227,SAT,32.10343,35.203674,32.10341938,35.20385901,32.10334568,35.20404139,19.0551
4257,SAT,32.10343,35.203556,32.10342527,35.20374418,32.10336408,35.20393804,19.5088
4287,SAT,32.103485,35.20347,32.10344366,35.20363691,32.10337468,35.20383339,20.0558
4317,SAT,32.10344,35.203354,32.10344639,35.20352849,32.10339160,35.20372995,19.9520
4347,SAT,32.103462,35.203262,32.10345250,35.20342506,32.10340708,35.20362504,19.5246
4377,SAT,32.103577,35.20315,32.10348935,35.20332020,32.10344998,35.20352849,20.1248
4407,NO_FIX,,,32.10352198,35.20324519,32.10361586,35.20349124,25.4468
4437,SAT,32.104313,35.203903,32.10375650,35.20341219,32.10390267,35.20367839,29.9144
4467,SAT,32.10437,35.203743,32.10398100,35.20353680,32.10405208,35.20386616,32.0494
4497,SAT,32.104347,35.203487,32.10414621,35.20356081,32.10410564,35.20377447,20.6471
4527,SAT,32.104412,35.20344,32.10427020,35.20354118,32.10413885,35.20363765,17.2206
4557,SAT,32.104485,35.203384,32.10436463,35.20349209,32.10420993,35.20358672,19.3959
4587,SAT,32.104546,35.203346,32.10443971,35.20343630,32.10428579,35.20353953,19.7059
4617,SAT,32.104626,35.20329,32.10451123,35.20337888,32.10436093,35.20348672,19.5797
4647,SAT,32.1047,35.203236,32.10458264,35.20332324,32.10443750,35.20343483,19.2812
4677,SAT,32.10476,35.20319,32.10465124,35.20327122,32.10451322,35.20338018,18.4829
4707,SAT,32.10484,35.20314,32.10472260,35.20322042,32.10459022,35.20332818,17.8994
4737,SAT,32.104916,35.203087,32.10479576,35.20316952,32.10466808,35.20327795,17.5089
4767,SAT,32.104992,35.203037,32.10487025,35.20311891,32.10474818,35.20323036,17.1784
4797,SAT,32.10507,35.202988,32.10494613,35.20306871,32.10482535,35.20317760,16.9176
4827,SAT,32.105137,35.202934,32.10501982,35.20301751,32.10490108,35.20312295,16.5406
4857,SAT,32.105217,35.202885,32.10509494,35.20296676,32.10498118,35.20307536,16.2855
4887,SAT,32.105297,35.20284,32.10517156,35.20291769,32.10505918,35.20302436,16.0517
4917,SAT,32.105377,35.202778,32.10524952,35.20286529,32.10513466,35.20296709,15.9877
4947,SAT,32.10544,35.202736,32.10532361,35.20281531,32.10521266,35.20291409,15.4694
4977,SAT,32.105515,35.20267,32.10539727,35.20276102,32.10529235,35.20286560,15.2862
5007,SAT,32.10558,35.20262,32.10546809,35.20270723,32.10536935,35.20281460,14.9441
5036,SAT,32.105667,35.20258,32.10554288,35.20265721,32.10544522,35.20275818,14.4510
5066,SAT,32.10575,35.202522,32.10562067,35.20260569,32.10552035,35.20270438,14.5366
5096,SAT,32.10583,35.20247,32.10570000,35.20255404,32.10559781,35.20265332,14.7326
5126,SAT,32.105904,35.20241,32.10577836,35.20249990,32.10567540,35.20259949,14.8174
5156,SAT,32.105995,35.202347,32.10586020,35.20244266,32.10575425,35.20254824,15.4343
5186,SAT,32.106068,35.202297,32.10594008,35.20238668,32.10583410,35.20249699,15.7286
5216,SAT,32.10615,35.202236,32.10602038,35.20232932,32.10591013,35.20243790,15.9819
5246,SAT,32.106213,35.20215,32.10609570,35.20226365,32.10597652,35.20236430,16.3116
5276,SAT,32.1063,35.20206,32.10617335,35.20218932,32.10604148,35.20228792,17.3758
5306,SAT,32.10635,35.20202,32.10624325,35.20212246,32.10611269,35.20222129,17.2642
5336,SAT,32.106606,35.20229,32.10636481,35.20215257,32.10622145,35.20222900,17.5106
5366,SAT,32.106655,35.202908,32.10647566,35.20237053,32.10636705,35.20246520,15.0286
5396,SAT,32.106346,35.20332,32.10646813,35.20268854,32.10637177,35.20289689,22.3842
5426,SAT,32.10637,35.203495,32.10644507,35.20299878,32.10627554,35.20317754,25.3034
5456,SAT,32.1064,35.203503,32.10642530,35.20322687,32.10628191,35.20329297,17.1357
5486,SAT,32.106445,35.203594,32.10642334,35.20339573,32.10633400,35.20337395,10.1552
5516,SAT,32.1065,35.203682,32.10644309,35.20352161,32.10639094,35.20345470,8.5739
5546,SAT,32.106712,35.20379,32.10652426,35.20362944,32.10647245,35.20351436,12.2892
5576,SAT,32.106834,35.203796,32.10663096,35.20370323,32.10659344,35.20351862,17.9024
5606,SAT,32.107216,35.20344,32.10682496,35.20364781,32.10673589,35.20346454,19.9236
5636,SAT,32.1073,35.20334,32.10700656,35.20355201,32.10687311,35.20331674,26.6994
5666,NO_FIX,,,32.10713900,35.20346683,32.10697096,35.20323063,29.0847
5696,SAT,32.10744,35.20355,32.10726220,35.20346550,32.10704981,35.20328896,28.9159
5726,SAT,32.107555,35.203594,32.10737662,35.20349659,32.10712670,35.20335161,30.9985
5756,SAT,32.107655,35.203613,32.10748427,35.20353774,32.10721212,35.20337464,33.9761
5786,SAT,32.10763,35.203873,32.10755299,35.20364556,32.10728159,35.20346516,34.6709
5816,SAT,32.107635,35.20405,32.10759573,35.20378582,32.10732210,35.20361186,34.5963
5846,SAT,32.107723,35.204105,32.10764364,35.20391182,32.10738079,35.20369856,35.5043
5876,SAT,32.10781,35.204163,32.10770190,35.20401765,32.10746308,35.20374198,37.1816
5906,SAT,32.107914,35.20422,32.10777618,35.20410377,32.10754860,35.20377822,39.8008
5936,SAT,32.107986,35.20429,32.10785433,35.20417920,32.10763304,35.20381977,41.8982
5966,SAT,32.108086,35.20435,32.10794063,35.20424672,32.10771424,35.20386708,43.7785
5996,SAT,32.10818,35.204407,32.10803078,35.20430941,32.10779617,35.20391171,45.6994
6026,SAT,32.10789,35.204754,32.10801354,35.20445213,32.10782783,35.20405533,42.7465
6056,SAT,32.10733,35.204865,32.10781998,35.20460180,32.10768954,35.20433274,29.2320
6086,SAT,32.107353,35.204967,32.10764518,35.20474482,32.10752701,35.20450574,26.1015
6116,SAT,32.107376,35.20508,32.10751840,35.20487856,32.10751698,35.20460878,25.4391
6145,SAT,32.107418,35.204983,32.10745202,35.20494312,32.10755592,35.20470452,25.2971
6175,SAT,32.10768,35.2053,32.10749775,35.20506446,32.10765777,35.20477656,32.4694
6205,SAT,32.107723,35.205387,32.10757024,35.20518286,32.10777082,35.20482887,40.1593
6235,SAT,32.107727,35.205505,32.10763520,35.20530469,32.10783560,35.20490537,43.7653
6265,SAT,32.1078,35.20563,32.10770136,35.20542899,32.10796327,35.20491448,56.6013
6295,NO_FIX,,,32.10774663,35.20551814,32.10816214,35.20474017,86.7223
6325,NO_FIX,,,32.10777409,35.20557459,32.10827917,35.20455165,111.6473
6355,NO_FIX,,,32.10778878,35.20560584,32.10834871,35.20443181,127.0441
