frame_count,start_seconds,sat_status,sat_inliers,vpr_triggered,vpr_best_inliers,vpr_best_ratio,source,raw_final_lat,raw_final_lon,raw_error_m,smoothed_lat,smoothed_lon,smoothed_error_m,frame_seconds
810,26.99,ok,40,False,0,0.0,SAT,32.106525,35.20581,25.1471445761098,32.106346,35.205776,5.2088088469619915,0.2260521249845624
840,27.991,ok,35,False,0,0.0,SAT,32.10664,35.20585,28.256794917613036,32.106434,35.205795,5.295035616277345,0.17822037497535348
870,28.992,ok,43,False,0,0.0,SAT,32.106747,35.2059,30.764023424194757,32.106533,35.20583,6.379900677753633,0.2521054999670014
900,29.993,ok,43,False,0,0.0,SAT,32.10687,35.205925,34.16645872421662,32.106636,35.20586,7.652161800817078,0.2156520839780569
930,30.994,ok,42,False,0,0.0,SAT,32.106976,35.20596,36.38883512836766,32.106743,35.20589,9.79341263200341,0.2066547089489177
960,31.995,ok,57,False,0,0.0,SAT,32.10709,35.206,40.010257383606394,32.106853,35.205925,12.820497970446581,0.21485037507954985
990,32.996,ok,41,False,0,0.0,SAT,32.10718,35.206036,40.584723723784364,32.106956,35.205956,14.549692355854988,0.21718154195696115
1020,33.997,ok,49,False,0,0.0,SAT,32.107292,35.206074,43.08372765387897,32.107067,35.205997,17.027455640170768,0.27593516698107123
1050,34.998,ok,46,False,0,0.0,SAT,32.107414,35.206097,46.87284184224888,32.107178,35.206028,19.761663476511004,0.2681951660197228
1080,35.998,ok,44,False,0,0.0,SAT,32.107502,35.206135,47.34660474690114,32.10729,35.206062,22.604279130387123,0.23301683296449482
1110,36.999,ok,29,False,0,0.0,SAT,32.10766,35.20627,58.21272565077248,32.1074,35.206123,26.26494153966828,0.25155095802620053
1140,38.0,ok,31,False,0,0.0,SAT,32.107723,35.206154,51.5795739650921,32.107502,35.206142,27.812209045918646,0.1938920000102371
1170,39.001,ok,35,False,0,0.0,SAT,32.10783,35.206173,53.727782434566436,32.107605,35.206158,29.376202582225034,0.20641033293213695
1200,40.002,ok,46,False,0,0.0,SAT,32.10793,35.206223,55.69663241632965,32.107716,35.206177,31.74814204496692,0.2359295409405604
1230,41.003,ok,45,False,0,0.0,SAT,32.10804,35.206238,58.05397550047483,32.107822,35.206196,33.74436070778565,0.2612469589803368
1260,42.004,ok,41,False,0,0.0,SAT,32.108162,35.206226,60.75464075620935,32.107925,35.206207,35.03795965309815,0.2310444579925388
1290,43.005,ransac_fail,0,True,7,0.28,NO_FIX,,,,32.10801,35.20621,40.15736419156343,0.8275029589422047
1320,44.006,ransac_fail,0,True,9,0.214,NO_FIX,,,,32.10807,35.206215,71.16917901212494,0.9775092080235481
1350,45.007,ok,10,False,0,0.0,SAT,32.107185,35.20504,26.362327757189636,32.107887,35.20594,89.4792987491704,0.22702225006651133
1380,46.007,ok,47,False,0,0.0,SAT,32.10717,35.204723,36.728927631831034,32.10769,35.20561,75.6374908202058,0.20097470795735717
1410,47.008,ok,50,False,0,0.0,SAT,32.107147,35.20463,37.110131652048246,32.10751,35.20529,49.36866755814952,0.27853224996943027
1440,48.009,ok,59,False,0,0.0,SAT,32.10743,35.20448,49.56540416122732,32.107433,35.20501,28.408929978865693,0.2656757499789819
1470,49.01,ok,55,False,0,0.0,SAT,32.10752,35.204376,49.31842116370058,32.10742,35.204773,13.167373018881841,0.2897891669999808
1500,50.011,ok,49,False,0,0.0,SAT,32.10705,35.20437,45.034737496734245,32.107327,35.204613,12.492444597322331,0.23747545795049518
1530,51.012,ransac_fail,0,True,8,0.276,NO_FIX,,,,32.107246,35.2045,31.95088073806293,0.7575810410780832
1560,52.013,ok,51,False,0,0.0,SAT,32.106483,35.204803,24.258178172104927,32.107044,35.204536,51.52458121550437,0.22258158295881003
1590,53.014,ok,53,False,0,0.0,SAT,32.106346,35.20488,24.90179297051522,32.106834,35.204617,48.59475639721532,0.2096807500347495
1620,54.015,ok,52,False,0,0.0,SAT,32.10627,35.204853,25.926922344733757,32.106644,35.204693,36.98366142674169,0.22150754102040082
1650,55.016,ok,51,False,0,0.0,SAT,32.106144,35.20495,25.579899932728516,32.10647,35.20477,27.845597386202886,0.15824854199308902
1680,56.016,ok,55,False,0,0.0,SAT,32.10603,35.205193,26.20411415850589,32.106316,35.20489,25.17211130238897,0.2769808330340311
1709,56.984,ok,42,False,0,0.0,SAT,32.105938,35.205185,27.365021571288963,32.106182,35.204994,23.74440130974358,0.20279162505175918
1739,57.985,ok,53,False,0,0.0,SAT,32.105846,35.205227,27.329533294924566,32.106068,35.205074,17.452894845676493,0.2196156249847263
1769,58.986,ok,37,False,0,0.0,SAT,32.105747,35.205254,28.562762032916005,32.105957,35.205143,13.916012974164515,0.18580104201100767
1799,59.987,ok,38,False,0,0.0,SAT,32.105656,35.205257,28.139790264853268,32.105854,35.205185,11.082031885200402,0.19557124993298203
1829,60.988,ok,35,False,0,0.0,SAT,32.105576,35.205063,30.376712095332614,32.105762,35.20517,7.346859309812123,0.14597441698424518
1859,61.988,ok,38,False,0,0.0,SAT,32.10549,35.20505,28.30631190621412,32.10567,35.205147,7.299262293448293,0.17454770801123232
1889,62.989,ok,35,False,0,0.0,SAT,32.1054,35.205036,28.6172310348895,32.10558,35.205112,7.65216198364809,0.2692572500091046
1919,63.99,ok,30,False,0,0.0,SAT,32.105312,35.205017,28.815488820696288,32.10549,35.20508,8.047752471975985,0.16603416705038399
1949,64.991,ok,18,False,0,0.0,SAT,32.105217,35.205013,28.848185488494686,32.105408,35.205055,7.378678971785074,0.16636866703629494
1979,65.992,ransac_fail,0,True,78,0.716,NO_FIX,,,,32.10533,35.205032,6.4516267016205,0.9031832079635933
2009,66.993,ok,9,False,0,0.0,SAT,32.10505,35.204884,30.208030572654476,32.10524,35.204994,6.588967978072395,0.18445341591723263
2039,67.994,ransac_fail,0,True,118,0.837,VPR_FALLBACK,32.10545063273601,35.204158819135806,80.29575496586477,32.105267,35.20479,17.582261673480442,0.8693370840046555
2069,68.995,ransac_fail,0,True,134,0.838,VPR_FALLBACK,32.105186666143574,35.204265852737485,60.80491939993315,32.105247,35.20462,29.83489589776778,0.7791620000498369
2099,69.996,ransac_fail,0,True,140,0.833,VPR_FALLBACK,32.105186666143574,35.204265852737485,60.35401916619445,32.105232,35.20449,42.49330216159609,0.9134540830273181
2129,70.997,ok,8,False,0,0.0,SAT,32.105076,35.2052,32.80298289743657,32.10519,35.204613,36.680282266095546,0.30703337490558624
2159,71.997,ok,8,False,0,0.0,SAT,32.10469,35.204678,28.54637324440051,32.105064,35.204636,34.874909511264065,0.2583673750050366
2189,72.998,ransac_fail,0,True,121,0.729,VPR_FALLBACK,32.10484300279273,35.20442108323723,49.282977071563536,32.104984,35.204597,40.39230268442483,0.9462216249667108
2219,73.999,ransac_fail,0,True,175,0.81,VPR_FALLBACK,32.104426327504335,35.20466091758912,37.4361766002739,32.104828,35.204613,34.87298005120931,0.9653722499497235
2249,75.0,ok,8,False,0,0.0,SAT,32.10431,35.204723,35.48114971473814,32.104668,35.204643,28.016568864818442,0.24959420796949416
2279,76.001,ok,19,False,0,0.0,SAT,32.104206,35.204823,33.09402781226693,32.10452,35.204685,22.14290612293343,0.2702572919661179
2309,77.002,ok,18,False,0,0.0,SAT,32.104103,35.204853,33.61902615517875,32.104374,35.204735,17.16585150691389,0.2256694579264149
2339,78.003,ok,12,False,0,0.0,SAT,32.104008,35.204826,34.31010364700447,32.10424,35.204773,14.422396755419324,0.24297925003338605
2369,79.004,ok,9,False,0,0.0,SAT,32.103916,35.204887,33.54736241404957,32.104134,35.20481,11.791365564082644,0.27968212496489286
2399,80.005,ok,11,False,0,0.0,SAT,32.10383,35.20479,34.22930663425869,32.104027,35.20482,12.4509655195677,0.28572637506294996
2429,81.006,ok,13,False,0,0.0,SAT,32.103733,35.204796,34.2364881118464,32.103928,35.204807,13.209920851157694,0.23680375004187226
2459,82.006,ok,13,False,0,0.0,SAT,32.10369,35.204548,37.61237138337244,32.103848,35.20475,12.522793012206701,0.2617568749701604
2489,83.007,ok,11,False,0,0.0,SAT,32.103607,35.2045,36.39283249253705,32.103764,35.20468,13.707315611223388,0.21021020808257163
2519,84.008,ok,10,False,0,0.0,SAT,32.10352,35.204514,34.38727887377168,32.103683,35.204617,14.178686828613962,0.42242900002747774
2549,85.009,ok,10,False,0,0.0,SAT,32.103447,35.20444,34.644184532425534,32.103607,35.20456,13.853806044647719,0.31557908398099244
2579,86.01,ok,14,False,0,0.0,SAT,32.10337,35.204414,33.18314025261256,32.10353,35.20451,13.209931731437795,0.23628566693514585
2609,87.011,ok,9,False,0,0.0,SAT,32.10331,35.204407,29.80276137503708,32.10346,35.204468,12.434997916923855,0.2999524169135839
2639,88.012,ok,13,False,0,0.0,SAT,32.10321,35.20439,30.58238756212473,32.103382,35.20444,11.158295081597847,0.25450216699391603
2669,89.013,ok,13,False,0,0.0,SAT,32.10314,35.20431,30.724204571368592,32.1033,35.204395,11.791405722123455,0.19897541706450284
2699,90.014,ok,9,False,0,0.0,SAT,32.10304,35.20424,34.45015280932262,32.103218,35.204346,12.633420804534245,0.2754825410665944
2729,91.015,ransac_fail,0,True,96,0.604,NO_FIX,,,,32.103157,35.204308,11.082265038436082,1.1902414590585977
2759,92.015,ransac_fail,0,True,86,0.606,NO_FIX,,,,32.103107,35.20428,9.240207044480607,0.94749833305832
2789,93.016,ransac_fail,0,True,102,0.662,NO_FIX,,,,32.103077,35.20426,14.409037786790199,1.0668375409441069
2818,93.984,ransac_fail,0,True,154,0.7,VPR_FALLBACK,32.10347769233435,35.20548059792808,101.73243320586502,32.103165,35.204536,27.4919664733635,1.6525732500012964
2848,94.985,ransac_fail,0,True,79,0.485,NO_FIX,,,,32.103245,35.20481,35.8553476084972,1.1315127500565723
2878,95.986,ransac_fail,0,True,101,0.608,NO_FIX,,,,32.10332,35.205044,30.237201748952423,1.33245008403901
2908,96.987,ok,15,False,0,0.0,SAT,32.103424,35.205627,18.59929837099037,32.10337,35.20525,19.23451375593792,0.325054083019495
2938,97.987,ok,17,False,0,0.0,SAT,32.103275,35.205837,28.81800208972387,32.103367,35.205452,9.749426881712242,0.35848425002768636
2968,98.988,ok,16,False,0,0.0,SAT,32.103233,35.205894,24.694456267886217,32.103344,35.20561,6.399727745537746,0.32378783298190683
2998,99.989,ok,19,False,0,0.0,SAT,32.103382,35.205807,12.621298208121056,32.103344,35.205704,7.68788441566262,0.3937525419751182
3028,100.99,ok,21,False,0,0.0,SAT,32.103363,35.206,14.434440592569043,32.103344,35.205803,4.846747915140935,0.37914254202041775
3058,101.991,ok,18,False,0,0.0,SAT,32.10335,35.206097,13.316311410246621,32.103344,35.205894,5.771120949508917,0.2795767911011353
3088,102.992,ok,25,False,0,0.0,SAT,32.103355,35.206226,15.49114109207718,32.10335,35.206,5.771120767522248,0.29278404091019183
3118,103.993,ok,22,False,0,0.0,SAT,32.103348,35.206314,13.6758511685188,32.10335,35.2061,6.530373827296853,0.28357637498993427
3148,104.994,ok,25,False,0,0.0,SAT,32.10335,35.20647,18.38976061830387,32.10335,35.20621,6.246482512650558,0.27610224997624755
3178,105.995,ok,21,False,0,0.0,SAT,32.103348,35.206573,18.03092574203636,32.10335,35.20633,5.314787255156923,0.4344063749304041
3208,106.996,ok,24,False,0,0.0,SAT,32.103363,35.206657,15.520214413328553,32.103348,35.206436,5.4124432872474815,0.34072795894462615
3238,107.996,ok,16,False,0,0.0,SAT,32.10352,35.206783,20.986381104050626,32.10339,35.20655,5.565286126951885,0.23136124992743134
3268,108.997,ok,20,False,0,0.0,SAT,32.10335,35.206875,19.837405268991418,32.103394,35.206657,6.037242666280893,0.22169349994510412
3298,109.998,ok,22,False,0,0.0,SAT,32.10328,35.206985,19.419947848012942,32.103367,35.206764,4.228641041769647,0.23352545802481472
3328,110.999,ok,15,False,0,0.0,SAT,32.10327,35.20706,16.633961803767193,32.10334,35.20686,6.456366954907217,0.191683541983366
3358,112.0,ok,13,False,0,0.0,SAT,32.103256,35.207195,19.498876287599995,32.103317,35.20697,5.403897993722842,0.20588287501595914
3388,113.001,ok,11,False,0,0.0,SAT,32.10323,35.20719,9.950538546789438,32.103287,35.20705,4.949046754879291,0.22670729109086096
3418,114.002,ok,11,False,0,0.0,SAT,32.103256,35.207336,13.370383461070173,32.10327,35.207146,5.541129282308735,0.3027158749755472
3448,115.003,ok,12,False,0,0.0,SAT,32.103184,35.207436,13.747239815448655,32.103245,35.207233,6.599054465652534,0.32014887500554323
3478,116.004,ok,11,False,0,0.0,SAT,32.10325,35.20753,11.888583438783042,32.10324,35.20733,7.84679562953783,0.2623007920337841
3508,117.005,ok,10,False,0,0.0,SAT,32.10319,35.20768,15.612915137287969,32.10323,35.207436,7.846796580674487,0.2472286659758538
3538,118.005,ok,12,False,0,0.0,SAT,32.10318,35.207836,20.574158488710353,32.10321,35.207554,6.346727955550583,0.2551844579866156
3568,119.006,ok,10,False,0,0.0,SAT,32.103195,35.207912,17.67215509021419,32.103203,35.20767,5.798491946254235,0.2854910420719534
3598,120.007,ok,12,False,0,0.0,SAT,32.103165,35.20792,8.674906062659739,32.103188,35.207764,6.346729380586903,0.28839145798701793
3628,121.008,ransac_fail,0,True,299,0.92,VPR_FALLBACK,32.10302718858814,35.20795900107261,15.509114664735447,32.10315,35.207836,9.50566427472463,0.9486927089747041
3658,122.009,ransac_fail,0,True,310,0.957,VPR_FALLBACK,32.10302718858814,35.20795900107261,16.46521678427104,32.10311,35.20789,15.264422320722188,0.7872259160503745
3688,123.01,ok,9,False,0,0.0,SAT,32.103107,35.208115,3.843594391811629,32.103096,35.20796,18.03577509048497,0.2540195829933509
3718,124.011,ransac_fail,0,True,239,0.773,VPR_FALLBACK,32.10309906391282,35.20838916833486,15.787811055369875,32.10309,35.208073,15.69361706317314,0.9188240830553696
3748,125.012,ransac_fail,0,True,297,0.844,VPR_FALLBACK,32.10270638569758,35.208165028583394,29.22456557302584,32.102997,35.208122,17.582648551911504,0.8181600000243634
3778,126.013,ransac_fail,0,True,376,0.977,VPR_FALLBACK,32.10270638569758,35.208165028583394,24.358637271816878,32.102913,35.208153,20.578823788224938,0.724062875029631
3808,127.013,ok,11,False,0,0.0,SAT,32.10291,35.208424,8.833917921625147,32.102882,35.20823,22.52680120760316,0.22082249994855374
3838,128.014,ransac_fail,0,True,245,0.752,VPR_FALLBACK,32.1029840639128,35.208695168334856,18.08491015929359,32.102894,35.208355,21.644091894931382,0.7603531669592485
3868,129.015,ok,13,False,0,0.0,SAT,32.102825,35.208664,1.0791579793025292,32.10288,35.208447,22.386977140248383,0.20432058302685618
3898,130.016,ok,16,False,0,0.0,SAT,32.102795,35.208782,0.5565301739594023,32.102856,35.20856,21.470626944533084,0.2527103750035167
3927,130.984,ok,16,False,0,0.0,SAT,32.102768,35.208866,1.0791586677477998,32.10283,35.208664,21.259262937980512,0.23913695802912116
3957,131.985,ok,25,False,0,0.0,SAT,32.10273,35.20897,0.5565303367984235,32.102802,35.208763,21.209800051728212,0.21913412492722273
3987,132.986,ok,16,False,0,0.0,SAT,32.1027,35.20906,1.159703795368932,32.102764,35.208855,21.60043614065992,0.18889133306220174
4017,133.986,ok,26,False,0,0.0,SAT,32.10266,35.20917,0.9223391305714065,32.102734,35.20896,21.398783427829013,0.20417829195503145
4047,134.987,ok,22,False,0,0.0,SAT,32.102634,35.209274,0.42465015713986803,32.1027,35.209057,21.60044976399222,0.1908055420499295
4077,135.988,ok,21,False,0,0.0,SAT,32.102596,35.209385,1.3732802784719227,32.102665,35.209156,21.600457146143903,0.17899337504059076
4107,136.989,ok,26,False,0,0.0,SAT,32.10257,35.209484,0.8354176262759866,32.102634,35.209263,21.25930344998218,0.23638229200150818
4137,137.99,ok,28,False,0,0.0,SAT,32.102535,35.209583,1.1130616576579926,32.1026,35.209362,21.12742571156758,0.2532346249790862
4167,138.991,ok,24,False,0,0.0,SAT,32.10251,35.209698,2.199701722344367,32.10257,35.20947,20.44261836797322,0.2171340410131961
4197,139.992,ok,15,False,0,0.0,SAT,32.10251,35.2097,7.660800829301668,32.102543,35.209557,21.826695468506486,0.1879655410302803
4227,140.993,ok,14,False,0,0.0,SAT,32.10248,35.20985,3.0004742794908945,32.102524,35.209652,22.278050040671367,0.23328104196116328
4257,141.994,ok,18,False,0,0.0,SAT,32.102455,35.209938,4.50071268179982,32.1025,35.20974,23.887068361217075,0.1868900420377031
4287,142.995,ok,16,False,0,0.0,SAT,32.10242,35.21008,0.9223395116636526,32.10247,35.209846,23.194478032787554,0.25822145806159824
4317,143.995,ransac_fail,0,True,337,0.974,VPR_FALLBACK,32.1024420602966,35.210190120321386,6.437943097600846,32.102463,35.209957,22.859778809200606,0.7390127499820665
4347,144.996,ok,9,False,0,0.0,SAT,32.1024,35.210205,8.577841302592747,32.102436,35.210045,23.865071981123595,0.21962704102043062
4377,145.997,ok,13,False,0,0.0,SAT,32.10237,35.21029,8.665903536509324,32.102417,35.21013,24.512534610588553,0.2365132919512689
4407,146.998,ok,8,False,0,0.0,SAT,32.1024,35.210285,15.261324248246439,32.102406,35.21019,22.46908310749581,0.27998229197692126
4437,147.999,ransac_fail,0,True,268,0.798,VPR_FALLBACK,32.10257673463226,35.210443050818945,34.073846340609585,32.10244,35.210266,21.395765219628732,0.7735849999589846
4467,149.0,ransac_fail,0,True,153,0.635,NO_FIX,,,,32.102478,35.210327,23.144232581931913,1.0493442500010133
4497,150.001,ransac_fail,0,True,362,0.984,VPR_FALLBACK,32.103103043806335,35.20948503851991,125.3950433116129,32.102634,35.210144,45.901643403396584,0.7118492079898715
4527,151.002,ransac_fail,0,True,290,0.884,VPR_FALLBACK,32.102537852738564,35.209028185067126,131.38228720034812,32.102642,35.209858,64.50565183069382,0.6278230000752956
4557,152.003,ransac_fail,0,True,269,0.993,VPR_FALLBACK,32.10222401644845,35.209040216210276,127.0327439288228,32.102562,35.209595,81.15538997509525,0.7005860829958692
4587,153.003,ransac_fail,0,True,237,0.785,VPR_FALLBACK,32.10214253620871,35.21035664274622,14.852638561437931,32.102455,35.209694,68.22555005354366,0.73294358397834
4617,154.004,ransac_fail,0,True,288,0.811,VPR_FALLBACK,32.10259573463226,35.21034005081896,36.16101031774652,32.10246,35.209835,56.15680864775257,0.7504027499817312
4647,155.005,ok,10,False,0,0.0,SAT,32.10243,35.210304,19.124859175724975,32.102436,35.209972,43.2529704749975,0.2663001249311492
4677,156.006,ransac_fail,0,True,282,0.817,VPR_FALLBACK,32.10259573463226,35.21034005081896,36.21951111561695,32.102467,35.210102,34.59629286883619,0.7739412089576945
4707,157.007,ok,13,False,0,0.0,SAT,32.102406,35.210308,16.67233110781227,32.10246,35.2102,27.270032179888688,0.3139357919571921
4737,158.008,ok,10,False,0,0.0,SAT,32.1024,35.210297,16.459373238921224,32.102444,35.21026,22.33159525591917,0.17661937500815839
4767,159.009,ransac_fail,0,True,279,0.79,VPR_FALLBACK,32.10257673463226,35.210443050818945,34.072823718815826,32.10247,35.210316,22.710033754654777,0.5375124999554828
4797,160.01,ransac_fail,0,True,269,0.803,VPR_FALLBACK,32.10259573463226,35.21034005081896,36.079789176968646,32.102512,35.21034,26.740388218736474,0.8535207090899348
4827,161.011,ransac_fail,0,True,240,0.743,VPR_FALLBACK,32.102425065522766,35.21015033619306,28.020567977283413,32.102493,35.210297,25.69861563208476,0.9569641669513658
4857,162.012,ok,9,False,0,0.0,SAT,32.102413,35.210247,20.269496686108717,32.102478,35.210278,24.806560648093114,0.3650895419996232
4887,163.012,ok,16,False,0,0.0,SAT,32.102264,35.210876,46.06197479204188,32.10242,35.21042,16.391303729996597,0.32137250003870577
4917,164.013,ok,9,False,0,0.0,SAT,32.10225,35.211826,135.64759771206434,32.102367,35.210762,36.69633314369532,0.24972037505358458
4947,165.014,ransac_fail,0,True,334,0.985,VPR_FALLBACK,32.10223027143475,35.20904174936344,127.01055400509243,32.10232,35.210434,6.678377303925385,0.9223202919820324
4977,166.015,ransac_fail,0,True,263,0.97,VPR_FALLBACK,32.10223027143475,35.20904174936344,127.01055400509243,32.102287,35.21008,29.16527597398688,1.055252999998629
5007,167.016,ransac_fail,0,True,350,0.98,VPR_FALLBACK,32.10223027143475,35.20904174936344,127.01055400509243,32.10226,35.20975,60.09750437077008,0.7746472080470994
5036,167.984,ransac_fail,0,True,319,0.985,VPR_FALLBACK,32.10223027143475,35.20904174936344,127.01055400509243,32.10224,35.209488,84.98027337612969,0.8150840000016615
5066,168.985,ransac_fail,0,True,352,0.997,VPR_FALLBACK,32.10223027143475,35.20904174936344,126.86857451868927,32.102234,35.209297,102.627010039552,0.7977428750600666
5096,169.985,ransac_fail,0,True,345,0.98,VPR_FALLBACK,32.10222927143475,35.20904174936344,126.87305246144312,32.10223,35.209167,114.86427521994885,0.9035159170161933
5126,170.986,ransac_fail,0,True,307,0.99,VPR_FALLBACK,32.10222927143475,35.20904174936344,127.01936085757653,32.10223,35.2091,121.6926340667593,0.9132656250149012
5156,171.987,ransac_fail,0,True,261,0.978,VPR_FALLBACK,32.10222927143475,35.20904174936344,127.01936085757653,32.10223,35.20907,124.56794088870585,0.7538393749855459
5186,172.988,ransac_fail,0,True,299,0.971,VPR_FALLBACK,32.10222827143475,35.20904174936344,127.02391108417201,32.10223,35.20905,126.36506466150016,0.8848421250004321
5216,173.989,ransac_fail,0,True,326,0.991,VPR_FALLBACK,32.10222827143475,35.20904274936344,126.87762791536677,32.102226,35.20904,127.10166427192054,0.8026091669453308
5246,174.99,ransac_fail,0,True,348,0.983,VPR_FALLBACK,32.10222827143475,35.20904274936344,126.96727478938239,32.10222868385408,35.20904220634422,127.01658214084462,0.7415365830529481
5276,175.991,ransac_fail,0,True,367,0.995,VPR_FALLBACK,32.10222827143475,35.20904274936344,126.87305384832874,32.10222850963746,35.209042394385946,126.90542492631337,0.6192526660161093
5306,176.992,ransac_fail,0,True,318,1.0,VPR_FALLBACK,32.10222727143475,35.20904274936344,126.92969415796932,32.10222816282251,35.209042536821016,126.94565643347408,0.609113666927442
5336,177.993,ransac_fail,0,True,265,0.993,VPR_FALLBACK,32.10216094528203,35.21016090928981,24.83202778450365,32.102212299663684,35.209305217238324,102.30465997112441,0.7435205420479178
5366,178.993,ransac_fail,0,True,354,0.994,VPR_FALLBACK,32.10216094528203,35.21016090928981,24.83202778450365,32.10219734320458,35.20955366949662,79.1085317705875,0.6710855410201475
5396,179.994,ransac_fail,0,True,241,0.988,VPR_FALLBACK,32.102232016448454,35.20903921621028,127.24189589814314,32.10220140238905,35.20950054842308,84.04510673281352,0.8638999579707161
5426,180.995,ransac_fail,0,True,349,0.986,VPR_FALLBACK,32.10223001644845,35.20904121621028,127.06189300883148,32.102207170404796,35.20941112012589,92.38793927213999,0.8376603749347851
5456,181.996,ransac_fail,0,True,358,0.978,VPR_FALLBACK,32.10223001644845,35.209040216210276,127.15612058287384,32.10221362591255,35.209308362637046,101.99883205980852,0.7775052919751033
5486,182.997,ransac_fail,0,True,304,0.997,VPR_FALLBACK,32.10223027143475,35.20904174936344,127.10478233824973,32.10221951619765,35.209214586677305,110.87992795661329,0.5223209590185434
5516,183.998,ransac_fail,0,True,328,0.985,VPR_FALLBACK,32.10223027143475,35.20904174936344,127.10478233824973,32.102224026071326,35.20914226929697,117.66461254555668,0.6317872919607908
5546,184.999,ransac_fail,0,True,307,0.975,VPR_FALLBACK,32.10223027143475,35.20904174936344,127.10478233824973,32.10222701215264,35.20909418473903,122.17916235677485,0.765123457997106
5576,186.0,ransac_fail,0,True,284,0.983,VPR_FALLBACK,32.10222927143475,35.20904174936344,127.0149094201486,32.10222850773677,35.2090662753714,124.70743328803748,0.6504988750675693
5606,187.001,ransac_fail,0,True,301,0.98,VPR_FALLBACK,32.10222927143475,35.20904174936344,127.0149094201486,32.10222916971942,35.20905203165026,126.04651817320796,0.6200925000011921
