frame_count,time_s,gt_lat,gt_lon,vpr_decision,vpr_lat,vpr_lon,vpr_error_m,sat_status,sat_lat,sat_lon,sat_error_m,sat_inliers,final_status,final_lat,final_lon,final_error_m
4707,157.007,32.102272996192255,35.210388760471254,FIX,32.102527,35.21008,40.59,ok,32.10239,35.210472,15.21,9,VPR_FIX,32.102527,35.21008,40.59
4737,158.008,32.10227399619225,35.210388760471254,FIX,32.1025106,35.2100567,40.92,ransac_fail,,,,0,VPR_FIX,32.1025106,35.2100567,40.92
4767,159.009,32.10227420077952,35.210388197856254,FIX,32.1024933,35.2100248,42.06,ok,32.102386,35.21034,13.25,11,VPR_FIX,32.1024933,35.2100248,42.06
4797,160.01,32.10227420077952,35.210388197856254,FIX,32.102475,35.2099852,44.09,ransac_fail,,,,0,VPR_FIX,32.102475,35.2099852,44.09
4827,161.011,32.10227420077952,35.210388197856254,FIX,32.1024554,35.2099402,46.81,ransac_fail,,,,0,VPR_FIX,32.1024554,35.2099402,46.81
4857,162.012,32.10227440536679,35.21038663524125,FIX,32.1024318,35.2098882,50.17,ransac_fail,,,,0,VPR_FIX,32.1024318,35.2098882,50.17
4887,163.012,32.10227440536679,35.21038663524125,FIX,32.1024072,35.2098354,54.04,ok,32.10226,35.210884,46.93,74,VPR_FIX,32.1024072,35.2098354,54.04
4917,164.013,32.10227440536679,35.210387635241254,FIX,32.1023894,35.2097809,58.63,ok,32.102104,35.2117,125.2,52,VPR_FIX,32.1023894,35.2097809,58.63
4947,165.014,32.10227440536679,35.210387635241254,FIX,32.1023752,35.209735,62.56,ransac_fail,,,,0,VPR_FIX,32.1023752,35.209735,62.56
4977,166.015,32.10227440536679,35.210387635241254,FIX,32.1023588,35.2096736,67.98,few_matches,,,,0,VPR_FIX,32.1023588,35.2096736,67.98
5007,167.016,32.10227440536679,35.210387635241254,FIX,32.1023404,35.2096027,74.38,ok,32.10175,35.213284,279.29,10,VPR_FIX,32.1023404,35.2096027,74.38
5036,167.984,32.10227440536679,35.210387635241254,FIX,32.1023224,35.209535,80.58,ok,32.101967,35.212574,208.99,22,VPR_FIX,32.1023224,35.209535,80.58
5066,168.985,32.10227560995408,35.21038607262625,FIX,32.102306,35.2094711,86.35,ok,32.1019,35.21311,260.24,13,VPR_FIX,32.102306,35.2094711,86.35
5096,169.985,32.10227560995408,35.21038607262625,FIX,32.1022912,35.2094133,91.75,ransac_fail,,,,0,VPR_FIX,32.1022912,35.2094133,91.75
5126,170.986,32.1022754053668,35.210387635241254,FIX,32.1022781,35.2093621,96.71,ransac_fail,,,,0,VPR_FIX,32.1022781,35.2093621,96.71
5156,171.987,32.1022754053668,35.210387635241254,FIX,32.1022666,35.2093175,100.92,ransac_fail,,,,0,VPR_FIX,32.1022666,35.2093175,100.92
5186,172.988,32.1022754053668,35.210387635241254,FIX,32.1022567,35.2092805,104.43,ransac_fail,,,,0,VPR_FIX,32.1022567,35.2092805,104.43
5216,173.989,32.10227560995408,35.21038707262625,FIX,32.1022502,35.2092505,107.22,ransac_fail,,,,0,VPR_FIX,32.1022502,35.2092505,107.22
5246,174.99,32.10227460995407,35.210388072626245,FIX,32.1022431,35.2092221,110.01,ransac_fail,,,,0,VPR_FIX,32.1022431,35.2092221,110.01
5276,175.991,32.10227460995407,35.21038707262625,FIX,32.1022379,35.2091954,112.44,ransac_fail,,,,0,VPR_FIX,32.1022379,35.2091954,112.44
5306,176.992,32.10227440536679,35.210387635241254,FIX,32.1022344,35.2091691,115.0,ransac_fail,,,,0,VPR_FIX,32.1022344,35.2091691,115.0
5336,177.993,32.10227440536679,35.210387635241254,FIX,32.1022344,35.2091691,114.99,ransac_fail,,,,0,VPR_FIX,32.1022344,35.2091691,114.99
5366,178.993,32.10227440536679,35.210387635241254,FIX,32.1022344,35.2091668,115.21,ransac_fail,,,,0,VPR_FIX,32.1022344,35.2091668,115.21
5396,179.994,32.10227440536679,35.210387635241254,FIX,32.1022344,35.2091622,115.65,ransac_fail,,,,0,VPR_FIX,32.1022344,35.2091622,115.65
5426,180.995,32.10227440536679,35.210387635241254,FIX,32.1022341,35.2091555,116.27,ransac_fail,,,,0,VPR_FIX,32.1022341,35.2091555,116.27
5456,181.996,32.10227440536679,35.210387635241254,FIX,32.102235,35.209148,116.98,ransac_fail,,,,0,VPR_FIX,32.102235,35.209148,116.98
5486,182.997,32.10227440536679,35.21038863524125,FIX,32.1022353,35.2091383,117.98,ransac_fail,,,,0,VPR_FIX,32.1022353,35.2091383,117.98
5516,183.998,32.10227440536679,35.21038863524125,FIX,32.1022354,35.2091281,118.95,ok,32.101997,35.21281,230.41,10,VPR_FIX,32.1022354,35.2091281,118.95
5546,184.999,32.10227440536679,35.21038863524125,FIX,32.1022354,35.2091175,119.94,ok,32.100513,35.21285,303.84,29,VPR_FIX,32.1022354,35.2091175,119.94
5576,186.0,32.10227440536679,35.210387635241254,FIX,32.1022355,35.2091071,120.84,ransac_fail,,,,0,VPR_FIX,32.1022355,35.2091071,120.84
5606,187.001,32.10227440536679,35.210387635241254,FIX,32.1022356,35.209097,121.78,ransac_fail,,,,0,VPR_FIX,32.1022356,35.209097,121.78
5636,188.002,32.10227440536679,35.210387635241254,FIX,32.1022358,35.2090878,122.65,ransac_fail,,,,0,VPR_FIX,32.1022358,35.2090878,122.65
5666,189.002,32.10227440536679,35.210387635241254,FIX,32.102236,35.2090794,123.44,ransac_fail,,,,0,VPR_FIX,32.102236,35.2090794,123.44
5696,190.003,32.10227440536679,35.210387635241254,FIX,32.102236,35.2090598,125.28,ok,32.101917,35.21079,54.98,8,VPR_FIX,32.102236,35.2090598,125.28
5726,191.004,32.10227460995407,35.21038707262625,FIX,32.1022362,35.209044,126.72,ransac_fail,,,,0,VPR_FIX,32.1022362,35.209044,126.72
5756,192.005,32.10227440536679,35.210387635241254,FIX,32.1022355,35.2090432,126.85,ransac_fail,,,,0,VPR_FIX,32.1022355,35.2090432,126.85
5786,193.006,32.10227440536679,35.210387635241254,FIX,32.1022358,35.2090431,126.86,ransac_fail,,,,0,VPR_FIX,32.1022358,35.2090431,126.86
5816,194.007,32.10227440536679,35.21038863524125,FIX,32.1022371,35.2090439,126.88,few_matches,,,,0,VPR_FIX,32.1022371,35.2090439,126.88
5846,195.008,32.10227440536679,35.210387635241254,FIX,32.1022568,35.2090581,125.39,ransac_fail,,,,0,VPR_FIX,32.1022568,35.2090581,125.39
5876,196.009,32.10227440536679,35.21038863524125,FIX,32.1022764,35.2090809,123.32,ransac_fail,,,,0,VPR_FIX,32.1022764,35.2090809,123.32
5906,197.01,32.10227460995407,35.210388072626245,FIX,32.1022968,35.2091017,121.33,ransac_fail,,,,0,VPR_FIX,32.1022968,35.2091017,121.33
5936,198.011,32.102277065001346,35.21038132124624,FIX,32.1023208,35.2091264,118.43,ransac_fail,,,,0,VPR_FIX,32.1023208,35.2091264,118.43
5966,199.011,32.10228420261954,35.21036344279621,FIX,32.102348,35.209155,114.18,ransac_fail,,,,0,VPR_FIX,32.102348,35.209155,114.18
5996,200.012,32.10228934023774,35.21034456434617,FIX,32.1023786,35.2091875,109.56,ransac_fail,,,,0,VPR_FIX,32.1023786,35.2091875,109.56
6026,201.013,32.10229527326866,35.21032824851114,FIX,32.1024114,35.2092208,105.23,ransac_fail,,,,0,VPR_FIX,32.1024114,35.2092208,105.23
6056,202.014,32.102301410886845,35.21031137006111,FIX,32.1024468,35.2092568,100.75,ransac_fail,,,,0,VPR_FIX,32.1024468,35.2092568,100.75
6086,203.015,32.102307548505046,35.21029549161108,FIX,32.102484,35.2092952,96.35,ransac_fail,,,,0,VPR_FIX,32.102484,35.2092952,96.35
6116,204.016,32.10231368612324,35.210278613161044,FIX,32.1025229,35.2093349,91.99,ransac_fail,,,,0,VPR_FIX,32.1025229,35.2093349,91.99
6145,204.983,32.10232082374144,35.210260734711014,NO_FIX,32.102562,35.2093752,87.72,ransac_fail,,,,0,VPR_FALLBACK,32.102562,35.2093752,87.72
6175,205.984,32.10232696135963,35.21024385626099,NO_FIX,32.1026004,35.2094151,83.87,ransac_fail,,,,0,VPR_FALLBACK,32.1026004,35.2094151,83.87
6205,206.985,32.10233309897782,35.210226977810954,NO_FIX,32.1026365,35.2094531,80.41,ransac_fail,,,,0,VPR_FALLBACK,32.1026365,35.2094531,80.41
6235,207.986,32.10233903200874,35.21021066197592,NO_FIX,32.102671,35.2094899,77.37,ransac_fail,,,,0,VPR_FALLBACK,32.102671,35.2094899,77.37
6265,208.987,32.102345169626936,35.21019378352589,NO_FIX,32.1027025,35.2095234,74.69,ransac_fail,,,,0,VPR_FALLBACK,32.1027025,35.2095234,74.69
6295,209.988,32.102351102657856,35.210177467690855,NO_FIX,32.1027308,35.2095531,72.48,ransac_fail,,,,0,VPR_FALLBACK,32.1027308,35.2095531,72.48
6325,210.989,32.102357240276056,35.21016058924083,NO_FIX,32.1027552,35.2095788,70.51,ransac_fail,,,,0,VPR_FALLBACK,32.1027552,35.2095788,70.51
6355,211.99,32.10236237789424,35.210143710790796,NO_FIX,32.1027754,35.2096002,68.86,ok,32.10401,35.209038,210.98,8,SAT_FIX,32.10401,35.209038,210.98
6385,212.991,32.10236951551244,35.21012683234077,NO_FIX,32.1027918,35.2096173,67.22,ransac_fail,,,,0,VPR_FALLBACK,32.1027918,35.2096173,67.22
6415,213.992,32.102375653130636,35.21010995389073,NO_FIX,32.1028038,35.2096305,65.69,ransac_fail,,,,0,VPR_FALLBACK,32.1028038,35.2096305,65.69
6445,214.992,32.10238058616155,35.2100936380557,NO_FIX,32.1028121,35.2096401,64.32,ok,32.104973,35.20991,289.11,8,SAT_FIX,32.104973,35.20991,289.11
6475,215.993,32.102386723779745,35.21007675960566,NO_FIX,32.1028171,35.2096465,62.78,ransac_fail,,,,0,VPR_FALLBACK,32.1028171,35.2096465,62.78
6505,216.994,32.10239386139794,35.210060881155634,NO_FIX,32.1028195,35.2096503,61.19,ok,32.10517,35.210133,309.11,8,SAT_FIX,32.10517,35.210133,309.11
6535,217.995,32.102399999016136,35.2100440027056,NO_FIX,32.1028196,35.2096521,59.56,ransac_fail,,,,0,VPR_FALLBACK,32.1028196,35.2096521,59.56
6565,218.996,32.102405136634324,35.21002612425558,NO_FIX,32.102818,35.2096515,57.97,ransac_fail,,,,0,VPR_FALLBACK,32.102818,35.2096515,57.97
6595,219.997,32.10257415842983,35.20940474447888,NO_FIX,32.1028004,35.2096396,33.54,ransac_fail,,,,0,VPR_FALLBACK,32.1028004,35.2096396,33.54
6625,220.998,32.10257180864132,35.209412052472864,NO_FIX,32.10279,35.2096256,31.55,ransac_fail,,,,0,VPR_FALLBACK,32.10279,35.2096256,31.55
6655,221.999,32.10256954339083,35.20942601135062,NO_FIX,32.1027822,35.2096202,29.92,ransac_fail,,,,0,VPR_FALLBACK,32.1027822,35.2096202,29.92
6685,223.0,32.10256725771547,35.20943858256506,NO_FIX,32.1027748,35.2096159,28.52,ransac_fail,,,,0,VPR_FALLBACK,32.1027748,35.2096159,28.52
6715,224.001,32.10256725771547,35.209432582565064,NO_FIX,32.1027677,35.2096132,28.07,ransac_fail,,,,0,VPR_FALLBACK,32.1027677,35.2096132,28.07
6745,225.001,32.102564552834146,35.20942068299492,NO_FIX,32.1027611,35.2096113,28.32,ransac_fail,,,,0,VPR_FALLBACK,32.1027611,35.2096113,28.32
6775,226.002,32.10267758089126,35.20947520813401,FIX,32.1027555,35.2096127,15.6,ok,32.103123,35.208538,101.34,8,VPR_FIX,32.1027555,35.2096127,15.6
6805,227.003,32.10268758089127,35.20947420813401,FIX,32.1027493,35.2096142,14.88,ok,32.103645,35.207577,208.24,9,VPR_FIX,32.1027493,35.2096142,14.88
6835,228.004,32.10268650384968,35.20947653372365,FIX,32.1027437,35.2096154,14.56,ransac_fail,,,,0,VPR_FIX,32.1027437,35.2096154,14.56
6865,229.005,32.102677810475406,35.209488464030436,FIX,32.1027374,35.2096168,13.8,few_matches,,,,0,VPR_FIX,32.1027374,35.2096168,13.8
6895,230.006,32.10266704005956,35.209498719926856,NO_FIX,32.1027312,35.2096181,13.33,ransac_fail,,,,0,VPR_FALLBACK,32.1027312,35.2096181,13.33
6925,231.007,32.1026562696437,35.20951197582328,NO_FIX,32.1027239,35.2096198,12.65,ransac_fail,,,,0,VPR_FALLBACK,32.1027239,35.2096198,12.65
6955,232.008,32.10264549922785,35.209524231719705,NO_FIX,32.1027162,35.2096216,12.09,ransac_fail,,,,0,VPR_FALLBACK,32.1027162,35.2096216,12.09
6985,233.009,32.10263508782586,35.209538045752915,NO_FIX,32.1027084,35.2096235,11.46,few_matches,,,,0,VPR_FALLBACK,32.1027084,35.2096235,11.46
7015,234.01,32.102624317410005,35.20955230164933,NO_FIX,32.1027003,35.2096254,10.92,few_matches,,,,0,VPR_FALLBACK,32.1027003,35.2096254,10.92
7045,235.01,32.10261354699415,35.20956555754575,NO_FIX,32.1026917,35.2096275,10.48,few_matches,,,,0,VPR_FALLBACK,32.1026917,35.2096275,10.48
7075,236.011,32.1026027765783,35.20957781344218,NO_FIX,32.1026831,35.2096296,10.19,low_alt,,,,0,VPR_FALLBACK,32.1026831,35.2096296,10.19
7105,237.012,32.10259272419017,35.20959018561218,NO_FIX,32.1026745,35.2096318,9.91,low_alt,,,,0,VPR_FALLBACK,32.1026745,35.2096318,9.91
7135,238.013,32.10259064714858,35.20959251120181,NO_FIX,32.1026659,35.209634,9.24,low_alt,,,,0,VPR_FALLBACK,32.1026659,35.209634,9.24
7165,239.014,32.10259164714858,35.20959551120181,NO_FIX,32.102658,35.2096362,8.32,low_alt,,,,0,VPR_FALLBACK,32.102658,35.2096362,8.32
7195,240.015,32.102565006329996,35.2097647350843,NO_FIX,32.1026503,35.2096382,15.25,low_alt,,,,0,VPR_FALLBACK,32.1026503,35.2096382,15.25
7225,241.016,32.10260394422854,35.20974794422854,NO_FIX,32.1026429,35.2096409,10.99,low_alt,,,,0,VPR_FALLBACK,32.1026429,35.2096409,10.99
7254,241.983,32.10261175700331,35.209748757003304,NO_FIX,32.1026356,35.2096437,10.26,low_alt,,,,0,VPR_FALLBACK,32.1026356,35.2096437,10.26
7284,242.984,32.102601676234485,35.209736676234485,NO_FIX,32.1026289,35.2096464,9.04,low_alt,,,,0,VPR_FALLBACK,32.1026289,35.2096464,9.04
7314,243.985,32.102593969916114,35.209727969916116,NO_FIX,32.1026219,35.2096493,8.04,low_alt,,,,0,VPR_FALLBACK,32.1026219,35.2096493,8.04
7344,244.986,32.10259296991612,35.209727969916116,FIX,32.102617,35.2096514,7.7,low_alt,,,,0,VPR_FIX,32.102617,35.2096514,7.7
7374,245.987,32.10259336565786,35.20973036565786,FIX,32.102612,35.2096534,7.55,low_alt,,,,0,VPR_FIX,32.102612,35.2096534,7.55
7404,246.988,32.10259336565786,35.20973036565786,NO_FIX,32.1026093,35.209655,7.33,low_alt,,,,0,VPR_FALLBACK,32.1026093,35.209655,7.33
7434,247.989,32.10259336565786,35.20973036565786,NO_FIX,32.1026065,35.2096566,7.11,low_alt,,,,0,VPR_FALLBACK,32.1026065,35.2096566,7.11
7464,248.99,32.102588221015196,35.2097252210152,NO_FIX,32.1026046,35.209658,6.6,low_alt,,,,0,VPR_FALLBACK,32.1026046,35.209658,6.6
7494,249.991,32.10257753598811,35.20971453598811,NO_FIX,32.1026028,35.2096594,5.91,low_alt,,,,0,VPR_FALLBACK,32.1026028,35.2096594,5.91
7524,250.991,32.10257734876288,35.20971634876288,NO_FIX,32.1026011,35.2096606,5.88,low_alt,,,,0,VPR_FALLBACK,32.1026011,35.2096606,5.88
7554,251.992,32.10257834876288,35.20972434876288,NO_FIX,32.1026,35.2096617,6.38,low_alt,,,,0,VPR_FALLBACK,32.1026,35.2096617,6.38
7584,252.993,32.10257439134545,35.209724391345446,NO_FIX,32.1025985,35.2096628,6.4,low_alt,,,,0,VPR_FALLBACK,32.1025985,35.2096628,6.4
7614,253.994,32.10256687225231,35.209713872252316,NO_FIX,32.1025974,35.2096638,5.82,low_alt,,,,0,VPR_FALLBACK,32.1025974,35.2096638,5.82
7644,254.995,32.10256389354359,35.2097098935436,NO_FIX,32.1025965,35.2096646,5.61,low_alt,,,,0,VPR_FALLBACK,32.1025965,35.2096646,5.61
7674,255.996,32.102562310576616,35.20970931057662,NO_FIX,32.102597,35.2096648,5.7,low_alt,,,,0,VPR_FALLBACK,32.102597,35.2096648,5.7
7704,256.997,32.10255954038441,35.20970554038442,NO_FIX,32.1025976,35.209665,5.71,low_alt,,,,0,VPR_FALLBACK,32.1025976,35.209665,5.71
7734,257.998,32.10255677019221,35.20970277019221,NO_FIX,32.1025983,35.209665,5.83,low_alt,,,,0,VPR_FALLBACK,32.1025983,35.209665,5.83
7764,258.999,32.10255518722523,35.209701187225235,NO_FIX,32.1025992,35.2096649,5.97,low_alt,,,,0,VPR_FALLBACK,32.1025992,35.2096649,5.97
